Checkpoint,arrive_the,arrive_was,ascend_the,ascend_was,chase_the,chase_was,climb_the,climb_was,crawl_the,crawl_was,creep_the,creep_was,cross_the,cross_was,cycle_the,cycle_was,dash_the,dash_was,depart_the,depart_was,descend_the,descend_was,drift_the,drift_was,flee_the,flee_was,float_the,float_was,fly_the,fly_was,gallop_the,gallop_was,glide_the,glide_was,go_the,go_was,hasten_the,hasten_was,hike_the,hike_was,hurry_the,hurry_was,inch_the,inch_was,journey_the,journey_was,limp_the,limp_was,lurch_the,lurch_was,march_the,march_was,meander_the,meander_was,paddle_the,paddle_was,plunge_the,plunge_was,race_the,race_was,ride_the,ride_was,row_the,row_was,run_the,run_was,rush_the,rush_was,sail_the,sail_was,scramble_the,scramble_was,skate_the,skate_was,speed_the,speed_was,stagger_the,stagger_was,stumble_the,stumble_was,swim_the,swim_was,taxi_the,taxi_was,travel_the,travel_was,tumble_the,tumble_was,walk_the,walk_was,wander_the,wander_was
13300,0.034464096960922085,0.012440560803485986,0.19237013030797243,0.034710607142187655,0.1872621513903141,0.002641341074195225,0.14591672823631338,0.03594234950391443,0.07283371786276499,0.04005659711547196,0.20796278715133668,0.0185858333541546,0.15699512584776174,0.02359570524789828,0.06950442617138226,0.07189035043120384,0.14482664151324165,0.01821747771989774,0.03503657118059122,0.01299926987849176,0.11328077641552065,0.04689608315620988,0.06698227545712143,0.09133250161065527,0.024339071461471958,0.08549889820911315,0.17700705084611068,0.016023711432353593,0.05127416816022661,0.07423498618413255,0.15329745411872864,0.018384407051295664,0.08017246052622795,0.042432280567785106,0.025056285828858323,0.09562498360908436,0.01324429844195644,0.00029895984051917266,0.04778489819727838,0.06305570434778929,0.07163359355624943,0.004744068110171827,0.1284290999174118,0.0006593705038540065,0.05767986054221789,0.05430600455396676,0.07170645685659514,0.04902937511603037,0.06887949630618095,0.04495471715927124,0.11972095526448667,0.055340417885031766,0.11036384664475918,0.024002333491807804,0.11093463599681855,0.04524246826767921,0.16576475153366724,0.036784090829314664,0.07456796690821647,0.014122892515868964,0.13593361930300793,0.006625982685667016,0.13391722898398126,0.011671001149872089,0.04459165857249015,0.048114925001533956,0.10035120522735094,0.045235369215765556,0.07511731614033844,0.057682928960740926,0.023894900988255228,0.0011282716628297099,0.06898302864283323,0.07531179301440716,0.11360863596200943,0.021740762516856194,0.13022994995117188,0.009293515561148524,0.07721465267241001,0.025362710546081264,0.11910580867465506,0.01829695897059208,0.2492166512778827,0.0028662256164742367,0.036331121576949954,0.1314207948035682,0.15557148680090904,0.021675561818743257,0.05084849876719852,0.06360878860361355,0.02161746782561143,0.127755676706632
13400,0.03619740908153546,0.06132430806703782,0.1626388868317008,0.07284782663919032,0.21519219316542149,0.006932372722076252,0.13406110075967653,0.08251927207935036,0.05285367344816526,0.1332466097024735,0.16553301736712456,0.06421423710417003,0.13862886017218964,0.03921747194067766,0.039431434124708176,0.1534698667625586,0.12835313917862046,0.05259683847301252,0.037269580679444164,0.033611007585512616,0.0826209095487399,0.09142470038878217,0.060298158487837226,0.15254916775692046,0.03141389469332669,0.12153875704119117,0.17985011501745743,0.0380438577942021,0.03661928252420492,0.15422843189767768,0.09431251386801402,0.07921022130176425,0.05230026754240195,0.12581036984920502,0.024201602137023673,0.2364886992077515,0.02283332683146,0.0008621917044769765,0.039099624613299966,0.13645020686089993,0.09072094455006577,0.03548078233792954,0.15505511313676834,0.002045659930445254,0.06060376594818774,0.10648026696504703,0.06374620604846212,0.13885022037559086,0.04178836848586798,0.09112324193120003,0.10113044049948046,0.12142908016320601,0.09336596261709929,0.035366935248021036,0.08451465368270875,0.10296008437871933,0.13055953135093054,0.08793742760705452,0.07575800674302237,0.05944513594523804,0.15158239100128412,0.04438469809368447,0.08613473629312855,0.04543875776757237,0.056574614680800085,0.1456359572633094,0.08132775650933535,0.08535518420140219,0.057542011596608995,0.11260289194052707,0.012664018930601222,0.009786242660733737,0.049284499138593674,0.17591238394379616,0.08505918085575104,0.07422669231891632,0.1138266459107399,0.027958895452320574,0.04734780049572388,0.13214520178735256,0.11799937645171552,0.04102732724772687,0.19086374448878424,0.014713006094098091,0.030725972575095038,0.2521443292397358,0.1608387612338577,0.04836739179362277,0.04215785559959883,0.1700866109756536,0.0185664055041141,0.23037184278170267
13500,0.026307504504728012,0.032570801296410185,0.1229948477819562,0.07544597866944969,0.18699017353355885,0.006642980133619858,0.10760627035051584,0.07458085614968825,0.05301904454827309,0.10996954000244538,0.12448766194283963,0.08299227710813284,0.12320884182804921,0.03602720719423874,0.037548720526198544,0.1151479221880436,0.11201049014925957,0.04302297937000629,0.02855312107847287,0.03855820956568305,0.07994835897446123,0.08418715181443388,0.03831403296706932,0.15338082085080323,0.014774666100308516,0.13442886571831786,0.10483624405142936,0.07020318676156669,0.023896474515398343,0.15067467349072103,0.09670696904261906,0.087767512537539,0.0425949435060223,0.10727450127402942,0.015256179960046723,0.1938692170367079,0.008402932098963194,0.0001464837793416033,0.04212946584448218,0.10288375150412321,0.08236833697273618,0.029703926617609493,0.09229143336415291,0.025620594155043364,0.0407092623146517,0.07778530009575964,0.04555050552719169,0.1324384965830379,0.05577816255390644,0.06830848008394241,0.07207014906692179,0.12315483061041187,0.08128021331503987,0.037887676211539656,0.06392937377095223,0.1016771525144577,0.1288133164246877,0.08772873705796276,0.06771762509431158,0.04887970153592635,0.14843536292513212,0.0287511853845596,0.0997324236003416,0.043428912268739496,0.07341421612009809,0.10380225865220702,0.07100419163929694,0.0816184108565942,0.04156899931948892,0.10362028035987625,0.009080440570999469,0.0043997121309595445,0.04968811757862568,0.1290125660598278,0.06518574059009552,0.07682834565639496,0.1037619099020958,0.023823812231421472,0.054330915212631226,0.06827295276646812,0.08584223794651792,0.0458673969424513,0.14945585706404277,0.03776170127093792,0.016350364368206458,0.20201106019743273,0.1433525351541383,0.04194071740286225,0.02889033517432074,0.13819806149965802,0.01258331040541331,0.22040040128760868
13600,0.020625246211122245,0.0020902129176530973,0.259330983646214,0.007131477090661064,0.16269495245069265,0.0012295918095333036,0.19364957511425018,0.006238534872896447,0.08453873346249262,0.010509852026492203,0.21227644383907318,0.008993989040027373,0.20797570483362088,0.002297922366898226,0.10322817290822665,0.010852625593543053,0.20460367451111475,0.003165407413689536,0.03036060850494183,0.004816993256099522,0.1435909430260089,0.013687974432028948,0.1225131590451513,0.02699824973063057,0.02227814376786135,0.03698280554406507,0.21865506351671435,0.003363040857948363,0.06883960904346573,0.01821220479776255,0.16220114628473917,0.010081460777049264,0.13381674451132616,0.005615879238272707,0.0382136858240204,0.03555307845874391,0.005046352718232406,5.350525781169482e-05,0.08427403960376978,0.014450219634454697,0.0968864124623083,0.005054874105337062,0.17350009456276894,0.00011144132440676913,0.08705461557422366,0.017050990246519047,0.09037738624546263,0.018813583275510207,0.16555779427289963,0.0023978102253749967,0.11386116229201833,0.03406660377735634,0.16387284314259887,0.0014904658564773854,0.11221270561218262,0.00996422404423356,0.2200167402625084,0.011735604993494539,0.08072348614888532,0.007591002143713662,0.17475062779461345,0.0033294594729037876,0.15391445319567407,0.0029678468658208396,0.08173443059864882,0.014458172131649131,0.10715723269139275,0.013336418289501962,0.08257944834266984,0.011403608081542019,0.016022182934518372,0.0002473357630411296,0.08132777269929647,0.033713050186634064,0.14018671214580536,0.006696245167404413,0.18319348990917206,0.001655972667504102,0.0516674385095636,0.007351783414681752,0.1523467608271761,0.0019934599082223436,0.22007456421852112,0.0008413169042406869,0.05344565459729537,0.046142604556972285,0.15866859097565925,0.009327499956790624,0.0616744045969532,0.0232188563284919,0.025983483841021855,0.0353066496964958
13700,0.02868070135800502,0.017360703193191558,0.20423145154491068,0.028033345293806633,0.18132836744189262,0.0046387520706048235,0.2252774859911629,0.02476526109239785,0.08121170029044152,0.03464964322047308,0.1451809860765934,0.02840847070328891,0.17996755462200914,0.00931806901572883,0.07368805942436059,0.04689375124871731,0.23954648110601637,0.005047449546004322,0.04912139102816582,0.012549750721798493,0.1445860899428823,0.029294722078024034,0.08844870751324509,0.05744613611977911,0.03145832044031957,0.06874278951031358,0.1468284445052797,0.013224650907266716,0.04530560523271561,0.05726656702410966,0.1495747392376264,0.03711143679295977,0.1101221429804961,0.021549764244506758,0.01691269633152242,0.09009368280943447,0.0036252771193782487,0.00010209296225285571,0.06379775237292051,0.04681214410811663,0.062391188816123065,0.005050622345238696,0.16334432922303677,0.00019078035256825387,0.08550924426388173,0.03473411107101822,0.06981002746356858,0.06122945249080658,0.11111225932836533,0.020638193003833294,0.08392389593263196,0.06599259975267421,0.1776790004223585,0.00389626052492531,0.10033571273088455,0.039079885184764865,0.19858010361591974,0.05029275391037421,0.06171883137098381,0.016373316762526104,0.1466160548540453,0.017727529193507507,0.17886336626751081,0.010602493851495507,0.05729194438538036,0.05122782467908503,0.09583464718301489,0.02854168301774101,0.06200692832989748,0.04457714263055603,0.012052193017942565,0.000617472906014882,0.07226355839520693,0.08162653632462025,0.12886761128902435,0.011991256847977638,0.1961136907339096,0.00811353991739452,0.05113218600551287,0.046600766790409885,0.165503526542415,0.0063983138710721095,0.29214260833603994,0.002501041711574154,0.030889113636120506,0.11072645701832422,0.21295267875705445,0.0191844679897518,0.04168875191663934,0.061826367071981345,0.018149652207891147,0.09996424780951606
13800,0.021195906763657544,0.03218851801200519,0.11186896804720163,0.07558190951749566,0.11592058930546045,0.008861928625265136,0.07269366255163082,0.05547604630861055,0.038995559637745224,0.03937670673864583,0.050731473602354527,0.07116538174450397,0.11737053410806617,0.031103236727250957,0.03035430641223987,0.12483124372859795,0.14666676190164354,0.03363533000103618,0.022449259288035907,0.032184894304149426,0.08524772149524582,0.06399679839404286,0.045265556229943674,0.12672447433325423,0.011664937051229072,0.08969778354968065,0.08904723882336509,0.03137303142482944,0.019561331998556853,0.13504357651238227,0.06405828520655632,0.0802841844658057,0.028755724740525086,0.08594988162318866,0.011029516602188203,0.11371094454984063,0.008608927200030949,0.00010710543877697394,0.027572798426263034,0.10077631613239646,0.05724061382490964,0.01722308567046379,0.10363814979791641,0.007075439381878823,0.028888141913782982,0.07139803546791275,0.03701739158067438,0.07371616943014993,0.05909275449812412,0.03853806108236313,0.03962367103269247,0.13434973808184061,0.10165498778223991,0.017292847362114117,0.042705295234918596,0.07616275101900101,0.10524446827669938,0.07182179304072633,0.04254793532724891,0.024053522682853715,0.10343510285019875,0.03308519121734813,0.0718050008373601,0.0259956009329991,0.04829314133983005,0.06546746334532981,0.04758065519384062,0.06233402346307882,0.03555881895861307,0.08582319317450361,0.020260189726416553,0.0009333089193595308,0.03027183935046196,0.1348463948816061,0.07246431708335876,0.041059378534555435,0.1319166600704193,0.014953954704105854,0.04591313345978657,0.03800397366285324,0.0923530646857429,0.02701175281904301,0.16193641509328568,0.03796159542564835,0.012434152810348442,0.21330058541460187,0.10058031976222992,0.022393466139744436,0.01856354173532752,0.0889963480903832,0.00990582826650805,0.16195090115070343
13900,0.03340804333297106,0.03290505832858169,0.11741985641419887,0.052778759053035175,0.17418551165610552,0.0234192673524376,0.09963360581813115,0.0601576326693508,0.06560921693841616,0.08213660829254271,0.13385222144424916,0.07954083769582213,0.15412358377800614,0.025911760450265425,0.04372546263039112,0.10462797929843266,0.15733303709162605,0.03049688473038259,0.027588501357688353,0.04547744573881993,0.06953942115460314,0.08588662418821799,0.05203740465887157,0.1304450674835737,0.0217892540908972,0.0876672491532467,0.09895623949441043,0.045780385537496346,0.03118760770497223,0.09567862803200519,0.09904913852612178,0.06726748899867137,0.055006129977603756,0.07379452511668205,0.013980946679897969,0.16620692274379498,0.024959276326828532,0.0004273821307126329,0.045126616256311536,0.09875795198604465,0.06970615323544258,0.013682459409773444,0.16147909313440323,0.004080020473338664,0.04894831634703137,0.08388319362365153,0.08020752213067478,0.07410059434672196,0.05862736329436302,0.07608843594789505,0.07231503034852547,0.11126392284306148,0.12323066685348749,0.02703852765262127,0.08052532821893692,0.07040376290678978,0.11972708938022454,0.06712357647726701,0.052172920028013846,0.0636142771689005,0.1378265836586555,0.033088279589719605,0.07962342484721116,0.05655830739799837,0.05528588365209666,0.1036639066815779,0.0754597754114204,0.07010621362356191,0.05655568455844078,0.07832929435402929,0.007061048011694636,0.0010160474796845978,0.054991113021969795,0.1156868152320385,0.14388959109783173,0.016670553013682365,0.12574392259120942,0.02012444715946913,0.047845966182649136,0.09720902827878793,0.09602413057012761,0.048584465825424944,0.2587391180651529,0.002721054961771837,0.02013208052528131,0.15083810737553943,0.14990022352763585,0.03877767414918968,0.037305652542949416,0.09119286669721437,0.014612382898728052,0.15343830817275578
14000,0.029578804730986938,0.07337411493202896,0.09448942793533206,0.0957079814048484,0.16433487460017204,0.02841731463558972,0.09149688971228898,0.0915153253617973,0.05763687255481879,0.15218573972427596,0.11104654856026172,0.11816045325249433,0.13260824611929597,0.04170327747494009,0.036672194177905716,0.16943319762746492,0.160462016860644,0.04671164069521991,0.01784254789638978,0.09081987012177706,0.06740319217318919,0.10645887896734804,0.04487999537793387,0.1917101636606406,0.013458765169227685,0.1574388085662023,0.10862368785522201,0.0417438704197676,0.034722990485736065,0.17755532996897172,0.08358372499545415,0.10831264251222213,0.0303783571968476,0.1679910495877266,0.011411613672836095,0.1681027994174691,0.011492808349430561,0.0004049292781726561,0.03379190503619611,0.17145458236336708,0.06598043193419774,0.02771459543501329,0.12259593605995178,0.017451015766710043,0.036457608143488564,0.11677212648404141,0.0431183021929529,0.1663050651550293,0.04766460880637169,0.13158494979143143,0.06944692948807592,0.1698636938570616,0.09299455164000392,0.04749773524235934,0.058804652094841,0.16252824664115906,0.13544073700904846,0.08782447079041351,0.0553553043199437,0.067149135742771,0.11291004639739792,0.06482659236644395,0.0765384126986776,0.07439135734862898,0.05364000972209347,0.14812720138296434,0.06462498219928356,0.11773310885658275,0.04504863634099101,0.1685134322769743,0.015284194211874689,0.00746041296016691,0.04964000917971134,0.15738917514681816,0.13067381083965302,0.025747954845428467,0.1149688109755516,0.02931223940104246,0.04652129206806421,0.13510403657952944,0.08444889464435425,0.08902072348877134,0.18156803718635015,0.010242921366755451,0.017351362960534574,0.2537940818510833,0.15868825252567018,0.053912880730682185,0.029811996858307096,0.16494524654347537,0.011877834279504087,0.27284178634484607
14100,0.020604916788542118,0.047488113152958714,0.06781599090900273,0.10940960095613264,0.11229184549301863,0.007234019045426976,0.06202921454262521,0.07647831016843806,0.03824160012106101,0.08300966794292132,0.049256487376987936,0.0943113960325718,0.10183449547554625,0.024380138531073424,0.023050461895763874,0.15698710332314172,0.12292669899761677,0.0670850541290646,0.014316881899363719,0.05827483549140967,0.060546259868389636,0.07976739357856324,0.038676421981238364,0.14585713348034396,0.01161113880790662,0.09039647890713767,0.07542840154333548,0.042321654907110234,0.02167635835810668,0.14191879332324284,0.05399186909198761,0.1200973413263758,0.025500632201631863,0.13502748807271323,0.012572395411835424,0.08883888231029788,0.007278605700573987,0.0004893169851938081,0.018256745883263648,0.1354859508574009,0.029746767155648696,0.02932906594088265,0.07692675292491913,0.017441012430936098,0.02291864999348209,0.0889425050422904,0.030763955579863653,0.1375281202296416,0.03401981759816408,0.08375738561153412,0.044493119123914876,0.1524912840148517,0.05439123045653105,0.03716192184947431,0.03762600347399712,0.12920802235603332,0.07626055646687746,0.11525883007076725,0.032244468879486836,0.0505170762007765,0.0778751353888462,0.053010212985100225,0.05545751032020364,0.020794850692644622,0.032839399932355094,0.12124003337993526,0.03787904228507118,0.08630302850651053,0.030476744340862647,0.12361491375372151,0.0029536395117507447,0.0009077202640972766,0.04195960704237223,0.13454988040030003,0.057838473469018936,0.06546478718519211,0.045350517332553866,0.04147778078913689,0.017816278152167797,0.14273975044488907,0.05658431882236866,0.07517187096744508,0.1991683393716812,0.005999184014009578,0.016475445363144187,0.18419444785610287,0.0798390292163406,0.0499746853103196,0.029296448595042147,0.12472576998867267,0.013859811704605818,0.17224972446759543
14200,0.030795807878558453,0.023691382187117156,0.11370650460012258,0.05429800613128464,0.18712977319955826,0.008409892703639343,0.09918766641723258,0.04604595140348725,0.057823187485337255,0.05761133066941208,0.08009468242526055,0.05797693338245154,0.10950504676973233,0.034185855636529656,0.04908314595619837,0.09566234735151131,0.1304488442838192,0.04144733169515449,0.019711262833040494,0.06689151655882597,0.08654684148061631,0.04646452103129852,0.049687189681987674,0.1056020064686111,0.02029033686182853,0.09540886925600901,0.14754187036305666,0.017084539760782554,0.03357411161479023,0.08564113170828527,0.07714439928531647,0.08220621322592099,0.04636505121986071,0.06810629492004712,0.027627266163585112,0.08525394939464852,0.017392047577434115,0.0010558759430649742,0.039289430947974324,0.0960943573154509,0.0735753614100672,0.026760015652447084,0.12099045887589455,0.005197209073230624,0.04016018494786251,0.08547962759344262,0.043184792829884425,0.09669640122188462,0.05665553919970989,0.04985696077346802,0.07682934755535975,0.09283611174052492,0.1092909500002861,0.016385898838052526,0.07014023661613464,0.09118353500962258,0.07193963509052992,0.10607137898720491,0.05372289488358157,0.031951491009541706,0.13047697255387902,0.031130073892806347,0.12134114533130612,0.012313847160580085,0.05918879684916622,0.08143234959130201,0.0864832741819849,0.03207364491842754,0.049923985395147356,0.07067148172675018,0.019227805880031416,0.0011917686871519046,0.08389228582382202,0.07779459282755852,0.10729135572910309,0.035035278648138046,0.12425149232149124,0.015659341774880885,0.07147814457615216,0.10866694423990945,0.15833369365080874,0.008662306932742371,0.17041844981057302,0.016181385211114372,0.025006974895444255,0.15048342352763386,0.12872620805033616,0.044558602796834226,0.038824975577204726,0.08124016669340604,0.01837335516595178,0.15549581001202264
14300,0.025840843693377115,0.03284763300409675,0.09492645086720586,0.05586826205835678,0.07880239421501756,0.06984230026137084,0.061234452994540334,0.07044103098356962,0.054468665023644766,0.05494562728660336,0.06758774761110545,0.06283820308744907,0.08608949975278533,0.03797275935620314,0.026822657479594152,0.13011259958148003,0.09297898887760109,0.07088665799124606,0.013433148439687032,0.0738801985549239,0.05694350882419454,0.05625762983916828,0.04385993178168844,0.1293541473074973,0.014136303266834306,0.13130749509993778,0.06937201236459342,0.04081953763538464,0.02648348610641228,0.1212612928622952,0.06076515962680181,0.09624646852413814,0.03392713066811363,0.08900496425728004,0.01444196647702201,0.13166311242192694,0.0025909211124396985,0.00022413744672020484,0.017402905854396522,0.1513046007603407,0.04247254397099217,0.00785714287762641,0.0999422948807478,0.007654042216017842,0.03612222287449099,0.07956313826573369,0.022910080436203215,0.17044126821888816,0.03822447266429663,0.05432793311774731,0.04630912146339678,0.09510795087776823,0.06084090378135443,0.021198918373556808,0.044626195728778836,0.09764449298381805,0.08425905338178079,0.08992331183011022,0.04772362256688731,0.04202895946759132,0.05492087046150118,0.08004070513804133,0.07357977077897106,0.0250326674088553,0.034559207074847574,0.13644239246039777,0.05602540101178668,0.0688286171978946,0.03953178746214266,0.10320225086510364,0.017142326637570347,0.0031768077585314003,0.04588640294969082,0.11062086559832096,0.07538650184869766,0.045340169221162796,0.053200073540210724,0.030338985845446587,0.04750229511409998,0.1095957572106272,0.07658978892450637,0.036821564437636976,0.13676062545606069,0.007554771245590278,0.01631311615726546,0.17787674836923226,0.10697224363684654,0.04485623609382726,0.019152494309859915,0.10070632658573951,0.011553010592857996,0.1797735152973069
14400,0.03351701488001989,0.06640878859896195,0.07645653141662478,0.1051372648915276,0.11044406797736883,0.038306323578581214,0.05051065738578992,0.10188218576282841,0.04201194817821185,0.11000672127217209,0.08621745202690363,0.12277926877140999,0.15398572214314196,0.03106805458464507,0.01863663922995329,0.19572644184033075,0.11658204471071561,0.07484781012883307,0.018715764610813215,0.0888311043381691,0.0709569238459886,0.08141353418494561,0.047079452829036326,0.16147631057778458,0.014410879638423954,0.13417405748496886,0.07332619575952942,0.05620035095225004,0.023371701014952527,0.15820175925279426,0.06790068621436755,0.11182257245915632,0.034421035554260015,0.10101567953824997,0.010108465950447813,0.20404526504498083,0.003537123298479451,0.00015189478391322255,0.02649591607041657,0.15480930916965008,0.032576321868137234,0.0141894666448934,0.1404081955552101,0.002389301429502666,0.0342253591155722,0.11967471079246718,0.022971203033294942,0.18551219337516361,0.04199827183037996,0.10103453323245049,0.030797659961685334,0.17466463553017542,0.09331156499683857,0.0334707138244994,0.03136617355048656,0.14849789440631866,0.07306045666337013,0.13266409190449244,0.03637306155370815,0.08873465122581235,0.052503275141740836,0.11181612039217725,0.065297655894288,0.048731562218953126,0.02502060047904583,0.17517280628955043,0.03139132247635662,0.044164810443541654,0.040383600250839494,0.1300572233558553,0.0076779267151973075,0.0025756397517398,0.024283860344439745,0.16304153203964233,0.0905056968331337,0.039565809071063995,0.07135903537273407,0.03021061569452286,0.046698417204121746,0.1260144722958406,0.06083303261944588,0.06073535656701387,0.21013878285884857,0.002171365910076669,0.015295959761082802,0.21532205849823938,0.13131096373711312,0.06667973035239681,0.016212031223572964,0.15095535373358532,0.014862914259235064,0.2046847658024894
14500,0.026031393080185622,0.04310227353012007,0.1236787865869701,0.046510671300347896,0.0851104985922575,0.011242179811233655,0.09902771026827395,0.06164258908860835,0.05799221334358056,0.06323013338260353,0.08685768246650696,0.0981380995362997,0.14363862916094358,0.02200920902646803,0.02439320832490921,0.14672186598181725,0.10346632181770271,0.06585135928051183,0.019128333024967175,0.06648214935110165,0.07603346741299576,0.07031262104413402,0.04805075833740245,0.15232419548426282,0.0221616818866544,0.1470602535089289,0.07045032439584081,0.04414269216993654,0.033421873109829095,0.11315978699680676,0.06739285588264465,0.10561696129540603,0.041799022195239864,0.09730994577209155,0.013135479426336954,0.17095057930327157,0.001992890223239859,0.0002651904615049716,0.030686630168929696,0.13770632818341255,0.05402700793707654,0.04389905658605303,0.08962851390242577,0.005205779802054167,0.04105617465185268,0.09408950433273622,0.04462342978351646,0.12945199923382866,0.03268543537706137,0.1102328784763813,0.05093657369534039,0.1461507458931907,0.07339855656027794,0.025320062995888293,0.03891495019197464,0.1114617258310318,0.10021286209424336,0.10520895735438292,0.03657948012862887,0.038133874263024024,0.08906760749717553,0.051182719432593636,0.07541777459638459,0.030495525614371997,0.030745877745888522,0.09818445961620356,0.06066903326133586,0.07227842081672199,0.04498082369046156,0.09201725686635168,0.011796456129689301,0.004152359989737826,0.032920150086283684,0.17322570458054543,0.07201560586690903,0.031085006892681122,0.09883635342121125,0.011134828440845013,0.04194523207843304,0.11361574257413547,0.06736422124061178,0.06024578191972204,0.18060562227453505,0.0037424179941548835,0.024644612000607278,0.17671180452358068,0.09558282792568207,0.06016508270321148,0.025090376548685654,0.12574139796197414,0.013433924255271753,0.20635132988293967
14600,0.05084254224904072,0.04962093854294672,0.13969517201185228,0.07830689301845269,0.14513311814516783,0.03515341636375524,0.10998504123251353,0.1000144975114381,0.07465285236636797,0.0967952248242606,0.11914120092988015,0.1274698544293642,0.16041801882083298,0.0256124329412085,0.03464944070825974,0.15534995372096697,0.12722018423179784,0.13057011296081733,0.024668874863821726,0.09154828838430919,0.08680067720141874,0.11484957993188664,0.06841342192741909,0.1697441166797944,0.022600315949893084,0.1440466498227223,0.13202607674016195,0.05785640683660114,0.04128862057502071,0.13711934993140554,0.08314768970012665,0.12911236130942902,0.06696640389660995,0.12632189132273197,0.018130113158230352,0.1391935713987038,0.008001862895778485,0.00038580917033767846,0.03903228114359081,0.18422757647931576,0.09922858132492929,0.05357256705576133,0.11398420669138432,0.006904555659275502,0.05164552533200809,0.10399484255010195,0.05269952346053389,0.18110548042588764,0.04634543787688017,0.13878664374351501,0.06585805158909053,0.19804567445830237,0.11734436638653278,0.02138731424929574,0.09628281742334366,0.11013168171048164,0.15089098860820135,0.11667786312076107,0.05414575726858207,0.057404916948637814,0.11796829228599866,0.05300986503182988,0.10205812565982342,0.04572441248579447,0.04308205427652275,0.12121375554675437,0.0950597237344041,0.1061861799344023,0.06425199586205012,0.1105259810528878,0.028565211620713984,0.0036797878897881935,0.05995802581310272,0.1778293401002884,0.14180055260658264,0.015544658526778221,0.12980526685714722,0.0400619387626648,0.06955450773239136,0.1701622207959493,0.10554912012625248,0.07447953400596236,0.19862122940165655,0.025243263159479414,0.025966112694257627,0.22820959876907695,0.18884106033614703,0.05040172008531434,0.04401246147490172,0.14098243553971135,0.014615707409878572,0.25884398486879134
14700,0.02408650501941641,0.03255334682184278,0.1168689419515431,0.07045549139584181,0.17566388566046953,0.0048033839084382635,0.08238073624670506,0.04817499815388666,0.0557781882584095,0.0346164362616643,0.11949530318379402,0.07074751642066986,0.10459159659679795,0.014688496670595535,0.02950184652581811,0.08099783584475517,0.11675136329399215,0.03424172482633973,0.026546852949720163,0.025142598064401403,0.06600931152673577,0.05433144323300195,0.056180459330789745,0.10880640247218512,0.02683768054281456,0.09840189567193443,0.13763664535839448,0.0139742717662805,0.03939096027364333,0.0851298926423624,0.08280924459298451,0.05388800629104177,0.07933277388413747,0.05875113823761543,0.01908020796344697,0.12155167878722971,0.004276207441257106,0.0003036617951390023,0.052116777980700135,0.0678746709600091,0.08000408742754232,0.013898249893524431,0.19162889942526817,0.0004035769234178588,0.04438514989756402,0.07102568176092713,0.06917114328179094,0.07722769491374493,0.026258406229317188,0.0849182978272438,0.08610301962351963,0.07780217894140475,0.09140958311036229,0.018799818208208308,0.08741032406687736,0.04000067338347435,0.10169557730356853,0.06559853411939305,0.036555776532207214,0.031465012067201314,0.13262375568350157,0.019341662985122337,0.0866846756211349,0.008348596216624824,0.044527158927726185,0.06400484515501917,0.0764148386919664,0.03277763911278776,0.0521216883302428,0.05509497603744358,0.012218473562305527,0.00043329412853511585,0.04003105219453573,0.10857484489679337,0.08558089286088943,0.012599286623299122,0.09109290093183517,0.01594751179218292,0.04589577422787746,0.06466831266880035,0.07071634699055489,0.029194538083368356,0.21840353735855647,0.005527815216087869,0.020532463044535532,0.16930330312290764,0.1450729157243456,0.016915970949672295,0.05906891071259282,0.0889070360545004,0.016310973196393914,0.18516946170065138
14800,0.032284459887215726,0.03901162157536675,0.1644834630191326,0.046876429576514056,0.17210307251662016,0.013295153505168855,0.10685229673981667,0.03807029405223667,0.07883118366201719,0.032479322583822065,0.13603096976876258,0.05215827287756838,0.17876261393310594,0.0123452779205495,0.055944615975022316,0.05136699229478836,0.10766177686552207,0.052516275510748125,0.01759892558822265,0.0641855988651514,0.0746554870283537,0.061906836714305385,0.06529292311253292,0.07091146124639636,0.0187764096552965,0.10168341797290613,0.1605028053322299,0.015412844571321992,0.042672028061416414,0.07832443592115952,0.15913855036099753,0.01614839373117623,0.09898954319457214,0.03832355001941323,0.013385779741988743,0.15055596197331414,0.002311315206396911,8.278169116238132e-05,0.05716840457171202,0.06983170798048377,0.09764783306136018,0.03985792205241437,0.1636347956955433,0.00010595376443234272,0.06284955587415468,0.07980834584945808,0.07700768609841664,0.08149912622239855,0.07003599964082241,0.030543001368641853,0.07609939595607862,0.11573673983476099,0.09551390074193478,0.012825374789827038,0.1478972464799881,0.04923404101282358,0.17323618878920874,0.039486586863858975,0.050262623094022275,0.048189423742197895,0.1068060197091351,0.05242561181269897,0.15225246708307946,0.010446343087746104,0.04471368955548953,0.07375244855683304,0.09732354882013317,0.11272915895191582,0.051126601423548405,0.07392060943392037,0.021474629241440977,0.001487533058804859,0.062213425524532795,0.06241823825985193,0.12840929627418518,0.017431579530239105,0.14208316802978516,0.015501941926777363,0.04627415010084709,0.06086933550735315,0.11256578219856353,0.020707758766954437,0.16741442467485154,0.017537076558385576,0.01819076646200341,0.17981510374406556,0.15276360352124488,0.01563651164386621,0.032630180203637414,0.10779093628272761,0.015243727713823318,0.16356402138868967
