Checkpoint,arrive_the,arrive_was,ascend_the,ascend_was,chase_the,chase_was,climb_the,climb_was,crawl_the,crawl_was,creep_the,creep_was,cross_the,cross_was,cycle_the,cycle_was,dash_the,dash_was,depart_the,depart_was,descend_the,descend_was,drift_the,drift_was,flee_the,flee_was,float_the,float_was,fly_the,fly_was,gallop_the,gallop_was,glide_the,glide_was,go_the,go_was,hasten_the,hasten_was,hike_the,hike_was,hurry_the,hurry_was,inch_the,inch_was,journey_the,journey_was,limp_the,limp_was,lurch_the,lurch_was,march_the,march_was,meander_the,meander_was,paddle_the,paddle_was,plunge_the,plunge_was,race_the,race_was,ride_the,ride_was,row_the,row_was,run_the,run_was,rush_the,rush_was,sail_the,sail_was,scramble_the,scramble_was,skate_the,skate_was,speed_the,speed_was,stagger_the,stagger_was,stumble_the,stumble_was,swim_the,swim_was,taxi_the,taxi_was,travel_the,travel_was,tumble_the,tumble_was,walk_the,walk_was,wander_the,wander_was
7000,0.14557462528214923,4.416805932448499e-05,0.4339105729994021,1.9627024109444103e-05,0.30481697483496234,1.675481640135827e-05,0.48866815344396847,2.4591133622774336e-05,0.3760825218632817,1.8702414621429853e-05,0.3722679934331349,1.1019010344170965e-05,0.3048322320460005,2.316135458705561e-05,0.23779551964253187,3.368082894894542e-05,0.387093260884285,1.3834608489560197e-05,0.14067827812150904,4.1257276040452874e-05,0.35626521704620434,2.3142483939265827e-05,0.3247579446328538,1.7537018093045323e-05,0.21256852940770618,9.052440980551916e-06,0.3867495786398649,1.2940772132097322e-05,0.22385330578504964,1.2389756828520933e-05,0.32341249883174894,1.697040097496938e-05,0.36095034263350745,5.015695251131547e-06,0.23232553695830016,1.8290842409057336e-05,0.09730849272455089,1.252015560263923e-05,0.3333850301802158,1.4634132026003498e-05,0.26169952218021664,1.416123948692242e-05,0.3519277051091194,2.9448647183016874e-05,0.26162352592780674,1.3699558339481129e-05,0.30758774060417304,1.0463986200193176e-05,0.4007633477449417,1.2006755014226655e-05,0.3560928213660435,2.3477402926859682e-05,0.222598722204566,3.1936188406689325e-05,0.42914512753486633,1.3422683499205354e-05,0.46344082270349773,1.6336253257317628e-05,0.30150098436408573,2.2975514411882614e-05,0.3376021867761245,2.2817671267078437e-05,0.22477029263973236,2.177368208625315e-05,0.32623698153803427,1.7780642119222285e-05,0.35242797179078617,1.1186441416502593e-05,0.2405361019679018,1.548621475530462e-05,0.23194481432437897,9.995397577869073e-06,0.3300163149833679,2.8611946542393223e-05,0.1556913616756598,3.9108032069634646e-05,0.2723730926712354,2.4049248622759478e-05,0.3733658364840916,5.936800010074096e-06,0.33762210404331033,1.3300333960189589e-05,0.2299654015472957,1.8940318893458296e-05,0.23050259366150824,7.544928373333952e-05,0.5227088555693626,9.858799728590384e-06,0.41661557717984465,1.500110382597491e-05,0.344799667596817,9.373513862556137e-05
7100,0.13900108109893544,3.495400471820176e-05,0.3908313241248068,2.2814726366361453e-05,0.3013073354959488,2.1377135991232617e-05,0.49357813991696003,3.728060336613113e-05,0.394185708835721,2.2782665098475263e-05,0.36128040935312,1.770619603900871e-05,0.2911784189971203,3.056430801841108e-05,0.22592818457633257,3.9340178091151756e-05,0.4073045700788498,1.950546659372776e-05,0.13716675380342885,3.533017072760757e-05,0.35787042697009286,3.045103783877398e-05,0.3058671170047351,2.388927710106665e-05,0.1868331582007701,1.3316012819742403e-05,0.38553493400104344,1.7484001935130777e-05,0.1935834959229647,1.6760910217930486e-05,0.32842483222484586,2.1852882855455392e-05,0.3960464027794925,7.892416058232563e-06,0.23238349058307134,2.0985153711395608e-05,0.09905292671949913,1.3789283912046812e-05,0.34539416879415513,2.461156393565034e-05,0.27977265508807436,1.936991125427196e-05,0.3067900612950325,4.375291337055387e-05,0.23242955320868,2.082713532719685e-05,0.31751107915558596,1.383126693161268e-05,0.35515137016773224,2.0576979068209766e-05,0.32562204009743145,3.294616332031212e-05,0.23446831293404102,5.449682225844299e-05,0.46651962399482727,1.745023625214041e-05,0.44149807947022573,2.4030683935702007e-05,0.32968873778978985,2.5441914254366162e-05,0.3491471166794117,3.373814847341586e-05,0.26608788073062895,2.957649279172377e-05,0.3268654356079717,2.4047598547548004e-05,0.3540333246605264,1.443446452892911e-05,0.18412943822038066,1.9572888453416175e-05,0.2699572808212704,1.6882247362243812e-05,0.3873361200094223,3.491699620402263e-05,0.18808997670809427,5.845313171448652e-05,0.2865329906344414,2.8305460394525046e-05,0.370719707437924,9.707211380113481e-06,0.30448961838499294,1.842860981410072e-05,0.20959085545369557,3.022035804990862e-05,0.20956688604107307,5.9027613663294045e-05,0.5324238650500774,1.0319183644469376e-05,0.4491147871653573,1.7410792731173105e-05,0.33647109270095826,0.0001155216962160921
7200,0.1621398857927748,3.653527099751435e-05,0.428290121551407,1.9393509144325244e-05,0.3245949975468896,2.4592265741706466e-05,0.4919505578925811,2.898818661652699e-05,0.39579820074141026,2.4902708389618056e-05,0.34445758376802715,1.439391111749241e-05,0.3230940378568274,2.8226283984138794e-05,0.25438288412988186,3.443759521815082e-05,0.4219574362039566,1.537345742690377e-05,0.17587312703069888,4.1578382359531184e-05,0.38869397083395407,2.2144768976623277e-05,0.35555307386176926,2.96018952959847e-05,0.2544897216323175,1.9200553889245304e-05,0.44002455682493746,1.3705405272901316e-05,0.20607494371782603,1.760001735278663e-05,0.3317954331636429,2.258382228319533e-05,0.4492803757840937,6.421249384981241e-06,0.2578371931440555,3.2298920676619396e-05,0.12133166465597849,1.3847638513198035e-05,0.35620059072971344,1.922528472277918e-05,0.280547560401717,1.798027001221234e-05,0.37199659645557404,2.7802073873317568e-05,0.27552034217735816,2.2223840452515387e-05,0.350174124606631,1.4747495118750852e-05,0.39294595271348953,2.0800087213501683e-05,0.39504519569617447,2.4017131792827977e-05,0.25102946162223816,6.181564981488918e-05,0.4502973159154256,2.181141311060249e-05,0.4984334536961147,1.9225485808809545e-05,0.2966439879188935,2.3704251361778006e-05,0.3480000282709415,3.10728612091155e-05,0.2441023680071036,2.7846282561464854e-05,0.34384763429081566,2.0842766917344454e-05,0.3684336020162812,1.2571056522069233e-05,0.22457022297087018,2.5448001042195346e-05,0.21560472746690115,1.6313704665865065e-05,0.35118740797042847,5.0978700983250747e-05,0.20036569982767105,5.7608019536322295e-05,0.271978173404932,2.5177405101809807e-05,0.30915851465293337,6.806607156509667e-06,0.34494566249770003,2.0965406427173797e-05,0.24577313980885915,2.801434743560094e-05,0.22832471997507156,7.616631632165462e-05,0.5242696590721607,8.550034024779052e-06,0.4402932532194282,2.173061653486323e-05,0.333164843916893,0.00020295125686971006
7300,0.1268119091234569,4.198003043549241e-05,0.44895658622446816,1.75091260320857e-05,0.32396706667813385,1.727425305117239e-05,0.4778222594275532,2.4583823224896927e-05,0.3914705961942673,2.6430021705436957e-05,0.3573945718152182,1.622627983774042e-05,0.33121531805459486,2.7251268780925417e-05,0.20893449615687132,3.1909296808407817e-05,0.40157385021448133,1.6645566211082043e-05,0.12064652056678345,4.6048292341239226e-05,0.36377339423879196,2.3846919150041924e-05,0.32452857504997934,2.99841806249138e-05,0.22890767281907692,1.8428305945929568e-05,0.40678537369240075,1.4839499200114403e-05,0.20204704969414863,1.6746002390375687e-05,0.3429926931858063,1.8511009693611412e-05,0.4292964041233063,7.917901505358962e-06,0.21586652524196184,1.757951075485555e-05,0.11819985100009944,1.6489239764420443e-05,0.3190159134566784,1.7217451886608615e-05,0.18158120118385676,1.4914523921552059e-05,0.3355582058429718,3.7981249079166446e-05,0.25626632314303827,1.8526289765978964e-05,0.30551196198741143,1.3779273351908408e-05,0.3965584486722946,2.3697745746176224e-05,0.36807509119151743,2.2268436401078673e-05,0.23318739514797926,4.3133896724611986e-05,0.4372313419977824,1.8452052093683353e-05,0.45792852342128754,1.8656385894441234e-05,0.28551312122080064,2.088704169662176e-05,0.33681194939865516,2.977352995423224e-05,0.23836658373475075,3.098884647746066e-05,0.32695981849145184,2.093520752119945e-05,0.3437661835923791,1.2379312880528704e-05,0.21045945407738825,2.1451946567312178e-05,0.23848501178953382,1.646015370069007e-05,0.30616525808970135,3.108516807515116e-05,0.17546721547842026,4.881012379579867e-05,0.2648558629055818,3.039323974007857e-05,0.3588955955845969,8.493716807476761e-06,0.3449657532301816,1.736954991931223e-05,0.21296620954360282,2.8551255939289278e-05,0.20678618087643577,0.00011493691191012365,0.5458495784550905,8.734906572271939e-06,0.41456782943060416,1.727863633934875e-05,0.32450646460056304,0.00017465366681790329
7400,0.16340894398412534,2.9615685256041096e-05,0.4921193937525937,1.530326160174187e-05,0.3302229724147103,2.2402745385492878e-05,0.515692849116153,2.5385005476683623e-05,0.41285794973373413,2.496557522135845e-05,0.36809142998286654,1.4071870996953553e-05,0.3500427159857243,2.8246447121265638e-05,0.25378417037427425,3.436303495618631e-05,0.43296255469322203,2.1376547647378174e-05,0.16061891909492643,3.813481788184665e-05,0.4205045238137245,2.587060930157972e-05,0.34943710256900107,2.8084836458219797e-05,0.24272845469807325,1.9105108550408195e-05,0.4062619034666568,1.3947508943346065e-05,0.24301825560115534,1.706187355004094e-05,0.36434893012046815,2.198944675910752e-05,0.4469888481226834,8.595467410156164e-06,0.2542666208428832,2.316734818088242e-05,0.13104644599176632,1.8970419982148694e-05,0.41424278914928436,2.10604900303224e-05,0.20629012580884962,1.5499914158625665e-05,0.3040735125541687,4.044398428959539e-05,0.2909876323979476,1.5702613452582416e-05,0.29743208626115863,1.2149261320618363e-05,0.40665189921855927,2.570087190179038e-05,0.41323814388885294,2.4318007182310177e-05,0.2618278982117772,4.8111138539752574e-05,0.4605650057395299,2.3988743729811784e-05,0.46861108924661365,2.2839392727291852e-05,0.3207211386826303,2.1672707021025417e-05,0.3882345992785234,2.578461600863263e-05,0.2660577009121577,3.36579003942461e-05,0.35318077411702886,2.4573898567772415e-05,0.354747927437226,1.2941619858069046e-05,0.272787503361165,2.224008346627113e-05,0.2072844770219591,1.742889915274443e-05,0.3279745653271675,4.767327163790469e-05,0.17696099231640497,3.901416130247526e-05,0.29251518845558167,3.2690262135777935e-05,0.32921926251479555,8.80520776393366e-06,0.36562852416332664,2.0164026489203333e-05,0.22975818387099675,3.583644791303543e-05,0.25948438904578647,9.426543221208351e-05,0.541608814150095,9.816877934554213e-06,0.4276613459116271,2.2208121820102777e-05,0.38290524780750274,6.620587432735193e-05
7500,0.15817391074129514,3.96989494951023e-05,0.466128607059976,1.909146986259944e-05,0.32660809701139276,2.149228351878595e-05,0.491082575486367,3.420726803125879e-05,0.4237840911373496,2.1589481093542418e-05,0.4093132104192461,1.299625146852382e-05,0.3206561085708598,2.5391284334255808e-05,0.24993373081088066,3.4907713597931433e-05,0.3976211674511433,1.8051758206638625e-05,0.13021024493010422,4.151908974324071e-05,0.3818796867406682,2.4912616917342682e-05,0.3437077457351344,2.778467833520283e-05,0.24514385084049745,2.0587890548396997e-05,0.4061909840675071,1.2120388495517886e-05,0.22889838008017377,1.5415251360881766e-05,0.3963907897472382,1.6158894686668647e-05,0.4169021519747647,9.895080417911892e-06,0.21438840424212124,2.5000746377110352e-05,0.10780207827338018,1.8623249578316365e-05,0.3872351974248886,1.777620100256172e-05,0.1748333250229456,1.3096243524809584e-05,0.29724447429180145,5.259107274468988e-05,0.2744100844037944,2.3246454318347066e-05,0.3251992723142559,1.2431821315575773e-05,0.40429963171482086,1.5929124856484123e-05,0.38830158547047644,1.867490869278876e-05,0.2490863874554634,3.996365967395832e-05,0.4443091054757436,1.7981332500009255e-05,0.45091687781470163,1.992272283197443e-05,0.3044564655671517,1.875648347827842e-05,0.37531806161770453,2.3715328475541007e-05,0.28416932572921116,3.649976054778866e-05,0.34404949421283376,1.800759763858467e-05,0.3307943294445674,1.0570544572130058e-05,0.24323504760458664,1.8048787730983782e-05,0.22366596592797172,1.393055716410648e-05,0.3450597623984019,3.4795138617482735e-05,0.17013627042373022,3.684164160707345e-05,0.21888118733962378,2.5188448338061182e-05,0.3542188661439078,9.098860248611476e-06,0.3706009769207471,1.7003701073421823e-05,0.22709527718169348,3.091822655473412e-05,0.24178942268894565,0.00019909914891788884,0.52675536647439,1.1784153173266532e-05,0.4399255653138922,1.689533757384839e-05,0.3536378726363182,0.00038587378858210284
7600,0.1774955898789423,3.616909668023384e-05,0.48780914523491736,2.2091204864469355e-05,0.328151292421601,2.4219952303445265e-05,0.5335569557655289,3.697010930431221e-05,0.39929345343261957,3.113024536105513e-05,0.3594234415463039,1.7648256159321007e-05,0.36374814277316664,3.0858960928255446e-05,0.23772982507944107,5.090795457363129e-05,0.3703854136168957,3.252404721933999e-05,0.13756266236305237,5.6922431165156395e-05,0.41866995272667784,2.7044459133513124e-05,0.39605432450771333,2.9880531016195684e-05,0.24718944466950601,2.8047516051182148e-05,0.447694058297202,1.5142000007628553e-05,0.25789745712395884,2.274753244717368e-05,0.39503995776176454,2.227790992037626e-05,0.44668884710832074,9.11108538110222e-06,0.22457084472362812,2.689090762172642e-05,0.10327564467055102,1.753236267632019e-05,0.3844962164759636,2.5753043837539734e-05,0.15458113242092789,1.738678933253716e-05,0.3373299390077591,4.27946106356103e-05,0.3066294974294202,2.8104940438738437e-05,0.3342745260081508,1.3126983173027508e-05,0.4354895129799843,2.2489830143967993e-05,0.37217462014767433,2.5831777263867422e-05,0.25484903156757355,5.517160752788186e-05,0.4586875041325887,3.1624449547962286e-05,0.5014601392405373,2.2988185703200414e-05,0.3462589561111397,2.675891437320388e-05,0.3866639556793066,3.504689387997272e-05,0.27562300364176434,4.199265452674202e-05,0.3383880567646796,3.055109576502785e-05,0.33305796387570874,1.637925125005832e-05,0.2896066732234783,2.524588376423003e-05,0.23301763418647978,2.569463382921337e-05,0.3568386261661847,4.3769712798772766e-05,0.15405189990997314,5.262583666384065e-05,0.28631428877512616,3.275471863162238e-05,0.3479491323232651,1.015600374947618e-05,0.35936591716168764,2.2209063457000424e-05,0.25759309956005644,3.347067740833154e-05,0.27089644116049094,0.0001412351860797263,0.5957193858921528,1.1201379606973205e-05,0.3987608099935435,2.452959748521959e-05,0.3306890666484833,0.0004765572978612909
7700,0.16114554155085767,4.2045671989399125e-05,0.44885133128417165,2.2868955526471263e-05,0.3160442195155404,2.070728549535323e-05,0.4674004772341395,3.4832662506057414e-05,0.38447959907352924,2.6036679628305137e-05,0.35093966339315685,2.016611584362441e-05,0.3174820458318325,2.6706613645748146e-05,0.19868025183677673,5.610543246348243e-05,0.39465311765670774,2.6807349968294147e-05,0.14407599570327684,5.896570746699581e-05,0.36514801024214216,2.741388034337433e-05,0.3126101862639189,3.382797996047364e-05,0.23617210827375712,2.8185099188049845e-05,0.3785111731849611,1.4136162048927758e-05,0.22225223123577648,1.6397441382211802e-05,0.3452505111694336,2.3778982722433284e-05,0.4136639481241053,7.94565932499774e-06,0.2315938756801188,2.5688866743131747e-05,0.12170171467975403,3.197520485779629e-05,0.33150761723518374,2.0000349513793482e-05,0.22245375964106345,2.1879714801557105e-05,0.2919282764196396,5.247346234682482e-05,0.26619509016645365,2.546803231215845e-05,0.2842642947692763,1.3172288163332269e-05,0.3944678455591202,1.938063655870792e-05,0.37459181906074607,2.485948362767866e-05,0.24990546703338623,5.455544942378765e-05,0.3869669834772746,2.145285770893679e-05,0.45568486409527914,2.7454384572982754e-05,0.2862684888144334,3.4942487483628305e-05,0.36305359601974485,3.205139859906362e-05,0.2167277271548907,3.286185824435961e-05,0.33423652043265684,2.362770361306962e-05,0.3072650949643166,1.6992979186414703e-05,0.2587839712699254,2.0377548193832523e-05,0.1474686801019642,2.048270281799584e-05,0.23085403939088187,4.920376143976076e-05,0.18443131943543753,5.8313957803572215e-05,0.25963427871465683,3.3107104779143505e-05,0.3423080848796027,7.368975762541855e-06,0.30368915664685237,2.1259768602674315e-05,0.2050127387046814,4.1776827824183525e-05,0.23145390476190275,8.784667166277095e-05,0.5522127002477646,9.383941076634983e-06,0.40399309253993154,2.4262601375023925e-05,0.33140324205160143,0.0010047283135918405
7800,0.19352996881519044,3.851775207814561e-05,0.4758977002317184,1.2972303414477737e-05,0.31243523278019647,1.6786079000171e-05,0.49149553711155813,2.168875016924362e-05,0.3595103295519948,2.0459808126815915e-05,0.355614430138043,1.2142322962712829e-05,0.33824902170516075,2.3801009876208017e-05,0.22107495181262493,3.630726394021622e-05,0.3906959041953087,1.6267697697003312e-05,0.16064036480690302,4.8390882679278115e-05,0.38540130967372344,2.0914340723864274e-05,0.368961303042514,2.4466067041625397e-05,0.2312600800865575,1.5592219080660964e-05,0.38872376666404307,8.741495410191646e-06,0.2376157669350505,1.6493331868567674e-05,0.35813435912132263,1.511854206910357e-05,0.41848228736357257,6.6539268924647e-06,0.20623629302359545,2.287934478142863e-05,0.10621140674144651,1.1915650304672454e-05,0.35010024160146713,1.6417421613823534e-05,0.2322701883255219,1.6763221519424256e-05,0.3264342024922371,2.9597467346320627e-05,0.27648587576274214,1.9707693942611263e-05,0.3098221741278063,8.726852684048936e-06,0.3929997533559799,1.2365771226541256e-05,0.3658446919533514,2.000560878621654e-05,0.25258364900946617,4.110804525225831e-05,0.4271019548177719,2.247286238343804e-05,0.4734176184449877,1.68038674896057e-05,0.2976211706797282,1.6319013121170025e-05,0.3610774331367933,2.5122880704377445e-05,0.24701557755470277,2.322804325558536e-05,0.3250509771288082,2.0720790672306956e-05,0.32329820237915824,1.3181514529176437e-05,0.254445358103997,2.0254378190050677e-05,0.23832927395900091,1.2183327347277858e-05,0.31406114002068836,3.681066694601517e-05,0.20204507683714232,4.567650830722414e-05,0.26477157324552536,2.7223548386245966e-05,0.3580084868839809,5.921083974109413e-06,0.310200396441407,1.498698812705603e-05,0.24987793820244925,3.1444849485394245e-05,0.23038399755774486,8.668063893244306e-05,0.5233117304742336,8.977163744816608e-06,0.3974612993853433,2.1912816072770266e-05,0.3379961371421814,0.00023253323352037114
7900,0.18594102601387671,4.067055886025628e-05,0.47108738075353596,1.716879480951368e-05,0.32838392935015936,2.042640083097715e-05,0.5012725552162492,2.7350436005372652e-05,0.4160858988761902,1.9777110310315038e-05,0.38792158024651663,1.223629224763759e-05,0.35252084694010144,2.3662679667568034e-05,0.23537454567849636,3.8130418715809355e-05,0.4495486855506897,1.4494528204522795e-05,0.1896259721956755,3.9087426892748277e-05,0.38128236426334633,2.875700574804796e-05,0.377902705807771,2.489475583290966e-05,0.24513770352330125,1.6069739287335676e-05,0.4025090376380831,1.0576254506844407e-05,0.22834997861806688,1.399860755864681e-05,0.3527219891548157,2.083358140225755e-05,0.4469113593751734,8.492313885323131e-06,0.2274929591239645,2.228751510791391e-05,0.12394135649083182,1.2068998330505565e-05,0.3695198595523834,2.10837164104305e-05,0.26348627130596003,1.6512677556958656e-05,0.35136307775974274,3.2433707019663416e-05,0.27327815854343873,1.9063407621458814e-05,0.3376130609011108,1.1628531203975648e-05,0.3976455256342888,2.2230571516956843e-05,0.37520527294887007,2.2581576184811346e-05,0.24514956213533878,5.7250909549111384e-05,0.4461877644062042,1.9073322770661132e-05,0.4761365864958082,1.6510489948424428e-05,0.3051912701792187,2.1999246491254275e-05,0.3581494839145587,2.6146800232359405e-05,0.29037754784027736,2.5787002186916652e-05,0.3472017244866458,2.0779974112238343e-05,0.33703697027845514,1.2974196514042652e-05,0.25193627567978594,1.7091075335941298e-05,0.2737094594372643,1.410171282461508e-05,0.3998844375212987,3.688656594628507e-05,0.21022840589284897,4.040439368206231e-05,0.2939235419034958,2.783200792085457e-05,0.37257735218320576,6.774157035189481e-06,0.3095655656093127,1.8239633738170146e-05,0.251142398587295,3.4840969874494476e-05,0.22905877860443247,9.449712546476744e-05,0.565559808164835,1.0262649084324948e-05,0.4353681303122464,1.6673562615950757e-05,0.3525810733437538,6.0114446796433185e-05
8000,0.1292263124736824,3.69686370618183e-05,0.4309488266314331,1.593104011021751e-05,0.2995642924850637,1.8534333941550525e-05,0.44674275348703546,2.3679890874924044e-05,0.3567570215091109,2.259380133295963e-05,0.3226095565727779,1.1289005280039938e-05,0.337491983032607,2.043113662926152e-05,0.1926202680915594,3.7303393582988065e-05,0.38816665634512904,1.8127473890672263e-05,0.11964442816219832,4.17781614870412e-05,0.35304639882555133,2.38984011036193e-05,0.3368235497602395,2.6010450720345293e-05,0.21470562976441884,1.8497590187244466e-05,0.3702184312278405,1.0072110399050871e-05,0.21085700000925311,1.166296411858231e-05,0.34264737367630005,1.6239885280810994e-05,0.3775389682162892,7.4974768929016795e-06,0.23574407754036097,2.0727025951845673e-05,0.11581282878372197,1.390879195165932e-05,0.32292367815971373,1.8625456277732155e-05,0.20596269217832963,1.6834817230045126e-05,0.2823888286948204,2.7545283501240192e-05,0.2558531905042714,1.7852167126154107e-05,0.25112902390008623,9.146098550032052e-06,0.4021456018090248,2.071791232083342e-05,0.36493481567469976,1.7968168212093822e-05,0.2274344637989998,3.374297818936611e-05,0.4060591707626979,1.894618344522314e-05,0.4410444753510611,1.8327083418106277e-05,0.2761227591998047,1.893435091283714e-05,0.35591101520336593,1.928804828401973e-05,0.2562820941209793,2.249178063114717e-05,0.33631053208423556,2.3600394864774654e-05,0.30472329790117564,1.2309480081495605e-05,0.23945221432425953,1.441041962943354e-05,0.17005137271351284,1.5010174795154146e-05,0.3279810920357704,3.177989591070703e-05,0.1637608495851358,2.9184899176470935e-05,0.20525166081885496,3.5654216238375135e-05,0.3484891504049301,8.217420989759766e-06,0.29825818432228907,1.4994724426299386e-05,0.19670797192624637,2.3646199419350262e-05,0.21701268449185357,4.160147118583272e-05,0.4953644126653671,8.577354691396977e-06,0.4248749960620864,1.6681843007285077e-05,0.3283120393753052,0.0001036543418194924
8100,0.12470030897696104,3.9058882431878116e-05,0.43721925050608423,1.486933767954437e-05,0.28326716883616015,1.7709900682596278e-05,0.478414423853518,2.1415655765049888e-05,0.3533513071015477,2.060678650650516e-05,0.29340853648526327,1.2118131637959908e-05,0.3056063136838852,1.8728858135739542e-05,0.1791480602696538,2.733060983928226e-05,0.357289981842041,1.949395559677214e-05,0.12911841528196083,3.6106508272687755e-05,0.3444847270650299,2.2511770755859047e-05,0.2978996700474194,2.494217853349515e-05,0.2105648258145441,1.0916530896521867e-05,0.3491437929915264,1.2951438455921505e-05,0.18978686759184146,9.8613136503508e-06,0.317076587677002,1.499635909567587e-05,0.3659413592381911,9.194941309364037e-06,0.23118985207178272,1.818846935792023e-05,0.12399127516740312,1.6358551799082004e-05,0.3408692628145218,2.0239415016476413e-05,0.21161757766896364,1.4861481025834611e-05,0.2665484547615051,3.064252359763486e-05,0.2537723060311942,1.5575588663366566e-05,0.23568765446543694,8.584892177829964e-06,0.3668466880917549,1.8757150201054174e-05,0.3325707894820039,1.4131686702478297e-05,0.21888487040996552,4.83992585031956e-05,0.3859771440426509,1.6984863880982932e-05,0.4452176285641534,1.8546955029056073e-05,0.2534891780879762,1.6142823716967945e-05,0.3251983256294177,1.7326490783139328e-05,0.2515204240878423,2.2350709635550932e-05,0.332179871898505,1.5836385026427362e-05,0.30101920415957767,1.0467224851877458e-05,0.20710787972485697,1.3668720892891141e-05,0.19979961299233967,1.4324423470194839e-05,0.3429274410009384,1.8976592627950595e-05,0.19422645742694536,4.166189258588323e-05,0.22435054120918116,2.8035807038880495e-05,0.30708987372262136,6.339492983897799e-06,0.2808358948435876,1.4761402348404453e-05,0.18968668313963072,2.5704787958602537e-05,0.21532944045330007,3.075923293012707e-05,0.4892313964664936,8.134252823310817e-06,0.36375616772585556,1.3196657315317121e-05,0.31691096127033236,4.161524007031403e-05
8200,0.2266213864620243,4.73308974489685e-05,0.5234223087563327,1.9277952868665843e-05,0.37560343877835706,2.0091478910961253e-05,0.5527936604367681,2.0514704122334993e-05,0.41973699256777763,2.0704119322090264e-05,0.41804357937404085,1.490068052589777e-05,0.3797807385946842,2.5624488794745318e-05,0.23706140089780092,3.5203193078814365e-05,0.4655931979417801,1.498938866006938e-05,0.16372939924660482,4.760923916604186e-05,0.40850735394970367,2.5387964512303466e-05,0.38229389690927096,2.6257550700847787e-05,0.23648132867457575,1.8150945876234465e-05,0.4630415162537247,1.1790363243946445e-05,0.2424588884740811,1.3329817564595188e-05,0.3895069122314453,1.8478219499229453e-05,0.4651969075202942,7.736946455142144e-06,0.23990634113836748,2.3822216170051782e-05,0.1516965068100641,2.2875973703169922e-05,0.4072496801614761,1.7285251806242742e-05,0.27473193452674516,1.9196811378179166e-05,0.3496466428041458,3.1858989132160787e-05,0.3061387523494918,1.9588812772875325e-05,0.3398135351863774,8.971388235129945e-06,0.47498754411935806,1.5530945915998018e-05,0.41550704179912484,2.4735576463044904e-05,0.2743465304374695,4.5085842316439084e-05,0.49140481154123944,1.784804370193645e-05,0.46799114985125406,1.829413708622139e-05,0.3302579228248861,2.5447657302872056e-05,0.3949075578497006,3.0047512319260232e-05,0.33014675180117287,2.347287237777588e-05,0.3766264891832746,2.155531500946342e-05,0.3590293188613874,1.3279735964244065e-05,0.27873693963697366,1.7151672683941616e-05,0.2116308208141062,1.4242913544472281e-05,0.47261109948158264,2.7105614132475846e-05,0.19044253105918565,5.251841533511955e-05,0.3283051898082097,3.2485966282062385e-05,0.38251550069877077,5.734758717933021e-06,0.3733366134685355,1.585991325165586e-05,0.26165292837790083,3.160018643809183e-05,0.2564774416837721,5.457167261071053e-05,0.5596871115267277,7.180361393466228e-06,0.45082587704939003,1.6942297900702422e-05,0.3715143516659737,9.591712553174148e-05
8300,0.18165274819226138,3.6709379713784074e-05,0.5054315481530992,1.2225605318187599e-05,0.37134397300806915,1.5604250744548732e-05,0.5171840831816915,1.632249738730638e-05,0.44611923210322857,1.4823411561337707e-05,0.43513999240739004,7.530284392487374e-06,0.3896830416423209,1.8580576527546462e-05,0.21777514554560184,3.670831642921257e-05,0.44085019677877424,1.7176904248117352e-05,0.16447900098405385,4.0826811695488253e-05,0.4434548681895984,1.4357899502963272e-05,0.4216992952993938,1.9768818065456018e-05,0.2895564644090962,1.1188214835711782e-05,0.4927252421621233,7.41089716527199e-06,0.2653141042924133,1.0302344196196797e-05,0.41496059894561765,1.2653093472181354e-05,0.4858822524547577,7.555930944197991e-06,0.26548895084012586,1.4321389072882504e-05,0.12667534775876751,9.954019200601275e-06,0.40093321204185484,1.6498359411798446e-05,0.27384210491971095,1.5886577376495925e-05,0.3517916798591614,2.1761222342320252e-05,0.33103434947030297,1.284296720000541e-05,0.3664977910335768,7.888780683887573e-06,0.49013955891132355,1.080301558431529e-05,0.42954168156270056,1.4384983414465653e-05,0.2981405984610319,2.67352437504087e-05,0.5283065885305405,1.1594023059539419e-05,0.5009028656142098,1.3284446156701182e-05,0.2920889864779181,1.8341144337025777e-05,0.4104730886908678,1.728725517470873e-05,0.3048940062522888,1.9744865342848548e-05,0.3803241834324855,1.450119782842399e-05,0.3871112817863899,8.758918908226945e-06,0.33659378536515405,1.2133590310334406e-05,0.271842323243618,1.1866226613063998e-05,0.40323027471701306,2.5642900709499372e-05,0.19934648523728052,4.698503228913372e-05,0.2880189095934232,2.284759724110093e-05,0.4086686074733734,3.2006293427652314e-06,0.39847468918600637,1.1107919575593981e-05,0.26839111000299454,2.9587127073682495e-05,0.2822729375874323,0.00017766288977606065,0.5890227220952511,6.081136405100551e-06,0.4676012549580646,1.1205359434458514e-05,0.3659207344055176,0.00011640440304745425
