0	10	20	30	40	50	60	70	80	90	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2100	2200	2300	2400	2500	2600	2700	2800	2900	3000	3100	3200	3300	3400	3500	3600	3700	3800	3900	4000	4100	4200	4300	4400	4500	4600	4700	4800	4900	5000	5100	5200	5300	5400	5500	5600	5700	5800	5900	6000	6100	6200	6300	6400	6500	6600	6700	6800	6900	7000	7100	7200	7300	7400	7500	7600	7700	7800	7900	8000	8100	8200	8300	8400	8500	8600	8700	8800	8900	9000	9100	9200	9300	9400	9500	9600	9700	9800	9900	10000	10100	10200	10300	10400	10500	10600	10700	10800	10900	11000	11100	11200	11300	11400	11500	11600	11700	11800	11900	12000	12100	12200	12300	12400	12500	12600	12700	12800	12900	13000	13100	13200	13300	13400	13500	13600	13700	13800	13900	14000	14100	14200	14300	14400	14500	14600	14700	14800	14900	15000	15100	15200	15300	15400	15500	15600	15700	15800	15900	16000	16100	16200	16300	16400	16500	16600	16700	16800	16900	17000	17100	17200	17300	17400	17500	17600	17700	17800	17900	18000	18100	18200	18300	18400	18500	18600	18700	18800	18900	19000	19100	19200	19300	19400	19500	19600	19700	19800	19900	20000	21000	22000	23000	24000	25000	26000	27000	28000	29000	30000	31000	32000	33000	34000	35000	36000	37000	38000	39000	40000	41000	42000	43000	44000	45000	46000	47000	48000	49000	50000	51000	52000	53000	54000	55000	56000	57000	58000	59000	60000	61000	62000	63000	64000	65000	66000	67000	68000	69000	70000	71000	72000	73000	74000	75000	76000	77000	78000	79000	80000	81000	82000	83000	84000	85000	86000	87000	88000	89000	90000	91000	92000	93000	94000	95000	96000	97000	98000	99000	100000	101000	102000	103000	104000	105000	106000	107000	108000	109000	110000	111000	112000	113000	114000	115000	116000	117000	118000	119000	120000	121000	122000	123000	124000	125000	126000	127000	128000	129000	130000	131000	132000	133000	134000	135000	136000	137000	138000	139000	140000	141000	142000	143000	144000	145000	146000	147000	148000	149000	150000	151000	152000	153000	154000	155000	156000	157000	158000	159000	160000	161000	162000	163000	164000	165000	166000	167000	168000	169000	170000	171000	172000	173000	174000	175000	176000	177000	178000	179000	180000	181000	182000	183000	184000	185000	186000	187000	188000	189000	190000	191000	192000	193000	194000	195000	196000	197000	198000	199000	200000	201000	202000	203000	204000	205000	206000	207000	208000	209000	210000	211000	212000	213000	214000	215000	216000	217000	218000	219000	220000	221000	222000	223000	224000	225000	226000	227000	228000	229000	230000	231000	232000	233000	234000	235000	236000	237000	238000	239000	240000	241000	242000	243000	244000	245000	246000	247000	248000	249000	250000	251000	252000	253000	254000	255000	256000	257000	258000	259000	260000	261000	262000	263000	264000	265000	266000	267000	268000	269000	270000	271000	272000	273000	274000	275000	276000	277000	278000	279000	280000	281000	282000	283000	284000	285000	286000	287000	288000	289000	290000	291000	292000	293000	294000	295000	296000	297000	298000	299000	300000	301000	302000	303000	304000	305000	306000	307000	308000	309000	310000	311000	312000	313000	314000	315000	316000	317000	318000	319000	320000	321000	322000	323000	324000	325000	326000	327000	328000	329000	330000	331000	332000	333000	334000	335000	336000	337000	338000	339000	340000	341000	342000	343000	344000	345000	346000	347000	348000	349000	350000	351000	352000	353000	354000	355000	356000	357000	358000	359000	360000	361000	362000	363000	364000	365000	366000	367000	368000	369000	370000	371000	372000	373000	374000	375000	376000	377000	378000	379000	380000	381000	382000	383000	384000	385000	386000	387000	388000	389000	390000	391000	392000	393000	394000	395000	396000	397000	398000	399000	400000
(0.000814828, 0.00080768805)	(0.0008148351, 0.0008076938)	(0.0008149715, 0.0008076784)	(0.000825421, 0.00081787934)	(0.0008511191, 0.0008430288)	(0.00087254756, 0.0008642501)	(0.0008816234, 0.00087333244)	(0.0008875431, 0.0008795262)	(0.0008937221, 0.0008855766)	(0.0008999097, 0.00089118833)	(0.0009058871, 0.0008964095)	(0.0009287644, 0.00091611076)	(0.0009626885, 0.0009455772)	(0.0010017062, 0.0009802905)	(0.0010516207, 0.001025327)	(0.0010970822, 0.0010675583)	(0.0011430949, 0.0011110407)	(0.0011864937, 0.0011522601)	(0.0012313954, 0.0011941618)	(0.0012730198, 0.0012331941)	(0.001311554, 0.0012691051)	(0.0013500111, 0.0013042785)	(0.001380499, 0.0013324866)	(0.0014121322, 0.0013608556)	(0.0014390111, 0.0013852901)	(0.0014636347, 0.0014071935)	(0.0014806892, 0.0014220863)	(0.001497066, 0.0014369561)	(0.0015098439, 0.0014479534)	(0.0015194778, 0.0014567729)	(0.0015294964, 0.0014654802)	(0.0015361874, 0.0014711327)	(0.0015446848, 0.0014778752)	(0.0015523701, 0.001486329)	(0.0015562602, 0.0014903846)	(0.0015620477, 0.0014957706)	(0.0015680689, 0.0015007519)	(0.0015761221, 0.0015090415)	(0.0015777169, 0.0015100772)	(0.0015849366, 0.001516653)	(0.0015925999, 0.0015234937)	(0.0015947755, 0.0015263795)	(0.0015867001, 0.0015136966)	(0.0015103369, 0.0014446012)	(0.001532383, 0.0014651336)	(0.0015478659, 0.0014795838)	(0.0015566328, 0.0014882926)	(0.0015697168, 0.0015010268)	(0.0015791112, 0.0015090214)	(0.0015931103, 0.0015249888)	(0.0016072193, 0.0015386777)	(0.0016175921, 0.001550651)	(0.0016280429, 0.0015612864)	(0.0016386843, 0.0015731878)	(0.0016500654, 0.0015852621)	(0.0016625746, 0.0015963314)	(0.0016767025, 0.0016103562)	(0.0016850252, 0.0016201508)	(0.0016961353, 0.0016306584)	(0.0017061713, 0.001640785)	(0.0017196346, 0.0016527959)	(0.0017258199, 0.0016592977)	(0.0017368466, 0.0016696583)	(0.0017479404, 0.0016816972)	(0.0017584473, 0.0016902233)	(0.0017690575, 0.0017005114)	(0.0017798359, 0.0017111015)	(0.0017895127, 0.0017213844)	(0.0017960874, 0.001729242)	(0.0018050926, 0.0017375937)	(0.0018136693, 0.0017463311)	(0.0018214989, 0.0017527216)	(0.0018354004, 0.0017664683)	(0.0018414994, 0.0017724874)	(0.0018570619, 0.0017860661)	(0.001863017, 0.001793687)	(0.0018738218, 0.001804336)	(0.0018827587, 0.0018128215)	(0.0018874041, 0.0018180652)	(0.0018960413, 0.0018249477)	(0.0019108419, 0.0018408374)	(0.0019205955, 0.0018500424)	(0.0019264164, 0.0018536233)	(0.0019420221, 0.0018680788)	(0.001954552, 0.0018823544)	(0.0019613924, 0.0018888429)	(0.0019651328, 0.001895583)	(0.0019835553, 0.0019137283)	(0.0019932338, 0.0019251663)	(0.0020013286, 0.0019320088)	(0.0020123008, 0.0019425548)	(0.0020244548, 0.001955212)	(0.0020487069, 0.0019848505)	(0.0021397432, 0.002078603)	(0.0020947391, 0.0020298674)	(0.0021064912, 0.0020376127)	(0.0021264944, 0.00205425)	(0.002138106, 0.0020645347)	(0.002144289, 0.0020706486)	(0.0021497721, 0.0020759217)	(0.002158822, 0.0020870236)	(0.0021661343, 0.0020952127)	(0.0021734093, 0.0021026204)	(0.0021815426, 0.0021077164)	(0.0021878106, 0.0021162494)	(0.0021918886, 0.0021220185)	(0.002201262, 0.002130937)	(0.0022147535, 0.0021463514)	(0.0022254093, 0.002157742)	(0.0022355996, 0.0021663764)	(0.0022487324, 0.0021760873)	(0.002255997, 0.0021813677)	(0.0022742653, 0.0022011595)	(0.0022795321, 0.0022039292)	(0.0022918263, 0.0022180013)	(0.0022867452, 0.0022140297)	(0.002307032, 0.0022332733)	(0.0023152293, 0.002244062)	(0.0023315435, 0.0022586775)	(0.002344039, 0.002274615)	(0.0023510102, 0.0022818048)	(0.00235161, 0.0022817259)	(0.0023596575, 0.0022886214)	(0.0023753094, 0.002302907)	(0.002381883, 0.0023093848)	(0.0023920513, 0.0023210146)	(0.0024021394, 0.002331763)	(0.002415446, 0.0023447452)	(0.0024244043, 0.0023528454)	(0.0024313703, 0.0023670576)	(0.0024367287, 0.002370608)	(0.0024586099, 0.0023959158)	(0.0024624513, 0.0023954427)	(0.0024690428, 0.0024021994)	(0.0024900185, 0.0024216142)	(0.0024960032, 0.0024281722)	(0.0025005795, 0.0024358702)	(0.002511396, 0.0024421331)	(0.0025212017, 0.002455104)	(0.002533031, 0.0024714717)	(0.0025485135, 0.0024805127)	(0.0025514371, 0.0024890755)	(0.0025615264, 0.002498473)	(0.0025823181, 0.0025197584)	(0.0025840434, 0.0025181375)	(0.0025946295, 0.002532488)	(0.0026058243, 0.0025445903)	(0.0026141985, 0.0025522406)	(0.0026256766, 0.0025629078)	(0.0026451873, 0.002587304)	(0.002644011, 0.0025873056)	(0.0026647355, 0.0026043234)	(0.0026711037, 0.002612591)	(0.0026777014, 0.0026184954)	(0.0026878442, 0.002631569)	(0.0027070318, 0.0026485561)	(0.0027165527, 0.0026588594)	(0.002727683, 0.0026652508)	(0.0027447755, 0.0026816397)	(0.0027502682, 0.00268512)	(0.002761732, 0.0026954603)	(0.0027720004, 0.0027060858)	(0.0027782852, 0.0027113142)	(0.0027894103, 0.0027220328)	(0.0028001457, 0.0027345265)	(0.0028056721, 0.0027419901)	(0.002825821, 0.0027620075)	(0.0028335007, 0.002767954)	(0.0028418363, 0.002778356)	(0.0028627792, 0.0027972967)	(0.0028698274, 0.0028043243)	(0.0028760368, 0.0028139227)	(0.0028840627, 0.0028203384)	(0.0028931731, 0.0028300083)	(0.0029104115, 0.0028432177)	(0.0029225755, 0.0028549994)	(0.0029307024, 0.0028640411)	(0.0029418084, 0.0028768978)	(0.0029541743, 0.0028869966)	(0.0029633965, 0.0028959976)	(0.0029735991, 0.002903986)	(0.0029859464, 0.0029174853)	(0.0030015411, 0.0029270924)	(0.0030091654, 0.0029353015)	(0.0030237038, 0.0029520663)	(0.0030309435, 0.002957308)	(0.0030426485, 0.0029658251)	(0.0030581385, 0.0029822742)	(0.0030516926, 0.0029726443)	(0.0030701149, 0.002991447)	(0.003074932, 0.0030025134)	(0.003073561, 0.0030024364)	(0.0030962129, 0.0030230302)	(0.0031010653, 0.0030282699)	(0.0031138498, 0.0030400995)	(0.0031281677, 0.0030542824)	(0.0031415704, 0.0030663328)	(0.0031450018, 0.0030647824)	(0.0031546187, 0.0030741324)	(0.0031731026, 0.003091419)	(0.003180417, 0.0030968024)	(0.0031876187, 0.0031040458)	(0.0031931193, 0.0031073818)	(0.0032005883, 0.0031129324)	(0.0032083748, 0.0031239607)	(0.0032166038, 0.0031277158)	(0.003223441, 0.003130954)	(0.0032303524, 0.0031398977)	(0.0032435954, 0.0031543213)	(0.003249911, 0.0031608026)	(0.0032588958, 0.003171154)	(0.0032695073, 0.0031759823)	(0.0032726037, 0.0031781709)	(0.0032885156, 0.0031939913)	(0.0032838553, 0.00319284)	(0.0032967655, 0.0031977836)	(0.0033240723, 0.0032278516)	(0.0033037798, 0.0032131833)	(0.0033045637, 0.0032141327)	(0.003333221, 0.0032357215)	(0.0033474353, 0.0032492597)	(0.0033540882, 0.0032536776)	(0.0033680326, 0.0032710154)	(0.0033790423, 0.0032764126)	(0.0033792818, 0.003281278)	(0.0033842726, 0.003283308)	(0.00338747, 0.0032912034)	(0.0033939446, 0.0032933475)	(0.00340642, 0.0032998442)	(0.0034790675, 0.0033720792)	(0.003543214, 0.0034377147)	(0.003602876, 0.0034876)	(0.003675809, 0.0035476724)	(0.0037159175, 0.0035970726)	(0.003774133, 0.0036423062)	(0.0038103156, 0.0036685176)	(0.0038295293, 0.0036962102)	(0.0038629388, 0.0037232218)	(0.004007671, 0.0038578117)	(0.003927619, 0.0037915148)	(0.0038636778, 0.0037370196)	(0.003844566, 0.0037221478)	(0.0038691512, 0.003740603)	(0.0038952103, 0.003758541)	(0.0039158384, 0.0037780667)	(0.0039514154, 0.0038092975)	(0.0041848705, 0.004018866)	(0.0040233354, 0.0038832817)	(0.003935925, 0.0037983553)	(0.0039235237, 0.0037928927)	(0.0039472394, 0.0038038683)	(0.0039605075, 0.003815223)	(0.003973271, 0.0038327086)	(0.0039849984, 0.0038389033)	(0.0040358333, 0.0038834373)	(0.0040101907, 0.0038604357)	(0.004010677, 0.0038603246)	(0.0040234807, 0.0038730062)	(0.004013095, 0.0038634152)	(0.0041309167, 0.003962352)	(0.0040152925, 0.0038617915)	(0.003999214, 0.0038537323)	(0.003982125, 0.003835891)	(0.0039924057, 0.0038465993)	(0.0040067816, 0.0038685696)	(0.0039928653, 0.0038535374)	(0.004210401, 0.0040528183)	(0.0040247436, 0.003886694)	(0.0039598937, 0.0038228028)	(0.0039539044, 0.0038089915)	(0.003964589, 0.0038174451)	(0.0039486615, 0.0038057056)	(0.003999715, 0.0038435515)	(0.0039848443, 0.0038354397)	(0.003966537, 0.0038205085)	(0.003964374, 0.003824063)	(0.0039529917, 0.003816463)	(0.0039472464, 0.0038130865)	(0.0039431667, 0.0038089508)	(0.0039373757, 0.0038016893)	(0.0039266874, 0.0038025863)	(0.003937247, 0.0038042015)	(0.003922272, 0.0037895227)	(0.0039881817, 0.0038515518)	(0.0037217105, 0.0036054617)	(0.0036327564, 0.0035198384)	(0.0036526711, 0.003529843)	(0.003661029, 0.003539881)	(0.0036877117, 0.0035655561)	(0.0037580489, 0.0036279222)	(0.0037322652, 0.0036051983)	(0.0037492123, 0.0036265242)	(0.00374584, 0.003628689)	(0.0037606496, 0.0036433926)	(0.0037611718, 0.0036442338)	(0.003751949, 0.0036434582)	(0.0037718273, 0.0036594493)	(0.003780276, 0.003676638)	(0.0037971863, 0.003688846)	(0.003775373, 0.0036774082)	(0.0037696757, 0.0036758925)	(0.0037881352, 0.0036849584)	(0.0037712946, 0.0036774043)	(0.0037551594, 0.0036560155)	(0.0037507263, 0.0036613438)	(0.003765132, 0.0036701506)	(0.0037532628, 0.0036633518)	(0.0037487287, 0.0036631655)	(0.003746894, 0.003661836)	(0.0037909935, 0.0036986866)	(0.0037692185, 0.0036801747)	(0.0037453466, 0.0036603692)	(0.0037503762, 0.003655376)	(0.0037228102, 0.0036314647)	(0.003732937, 0.0036392391)		(0.0037291269, 0.0036450305)	(0.0037369404, 0.0036511358)	(0.0038149992, 0.0037164746)	(0.0037352645, 0.0036447872)	(0.0037366783, 0.0036527668)	(0.0037088986, 0.0036174401)	(0.0036928086, 0.0036105833)	(0.0036735763, 0.0035895484)	(0.003671516, 0.0035905803)	(0.0036877964, 0.0036044403)	(0.0036662102, 0.003586781)	(0.0036618032, 0.0035852627)	(0.0036660023, 0.0035900509)	(0.0036460634, 0.003570368)	(0.0036500036, 0.0035746556)	(0.0036389513, 0.003565022)	(0.0036467677, 0.0035670418)	(0.0036531747, 0.0035732011)	(0.0036292775, 0.0035504254)	(0.0036143318, 0.0035432314)	(0.0036112599, 0.0035338714)	(0.0036007983, 0.0035286865)	(0.0035917892, 0.0035206608)	(0.0035971005, 0.0035282313)		(0.003580574, 0.0035062237)	(0.0035974153, 0.0035208266)	(0.0035628937, 0.003499744)	(0.003566926, 0.003496192)	(0.0036262185, 0.0035485975)	(0.0035665627, 0.0035024027)	(0.0035355461, 0.0034660674)	(0.0035249747, 0.0034557362)	(0.003528209, 0.003452975)	(0.003506469, 0.0034401068)	(0.0035088563, 0.003441414)	(0.0035027976, 0.0034332958)	(0.003485848, 0.003417204)	(0.0034698006, 0.0034027188)	(0.0034694076, 0.0034020345)	(0.003460537, 0.0033888386)	(0.0034457431, 0.0033829038)	(0.0034365465, 0.003370914)	(0.003279614, 0.003220651)	(0.0032641322, 0.0032020581)	(0.0032578304, 0.0031960306)	(0.0032667536, 0.0032001846)	(0.0032776452, 0.0032170406)	(0.0032709604, 0.0032082659)	(0.0032614127, 0.003199424)	(0.0032625142, 0.0031986386)	(0.003278675, 0.0032109087)	(0.0032655895, 0.0031990176)	(0.0032686659, 0.0032059343)	(0.0032757316, 0.0032102019)	(0.0032519356, 0.0031920618)	(0.0032684864, 0.0032042745)	(0.0032457053, 0.0031803402)	(0.0032530993, 0.0031892317)	(0.0032423807, 0.003179335)	(0.0032380894, 0.0031751425)	(0.003225851, 0.0031618206)	(0.00322224, 0.0031584008)	(0.0032264916, 0.0031646793)	(0.0032135833, 0.0031538245)	(0.0031960607, 0.003141522)	(0.0031883752, 0.0031301857)	(0.003172829, 0.0031122211)	(0.0031770323, 0.0031203101)	(0.0031597584, 0.0031008725)	(0.003155966, 0.0031012779)	(0.0031513313, 0.003094955)	(0.0031387436, 0.0030835732)	(0.0031313128, 0.0030762658)	(0.0031213395, 0.003063472)	(0.003114288, 0.0030546496)	(0.0031090425, 0.0030520195)	(0.003091481, 0.0030362187)	(0.00308652, 0.003029524)	(0.0030819124, 0.0030239623)	(0.0030641921, 0.0030113554)	(0.0030624776, 0.003003421)	(0.0030521734, 0.002996441)	(0.0030414858, 0.0029876933)	(0.0030351884, 0.002976138)	(0.0030279942, 0.0029675136)	(0.003005358, 0.0029513687)	(0.0029993975, 0.00294251)	(0.0029951485, 0.002938603)	(0.0029904281, 0.0029382578)	(0.0029914188, 0.00293554)	(0.0029773319, 0.002923338)	(0.002974697, 0.0029167833)	(0.0029673022, 0.0029076)	(0.0029415158, 0.0028892502)	(0.0029432883, 0.0028899924)	(0.002931599, 0.0028794995)	(0.0029142909, 0.0028609913)	(0.0029166352, 0.0028637063)	(0.0028958425, 0.0028407967)	(0.002884246, 0.0028353625)	(0.0028843868, 0.0028332851)	(0.002867633, 0.0028169195)	(0.002860571, 0.0028112144)	(0.0028523866, 0.0028033173)	(0.0028486173, 0.0027980758)	(0.0028404375, 0.002789742)	(0.0028297626, 0.0027794181)	(0.0028261, 0.0027743736)	(0.002816431, 0.0027643226)	(0.002811006, 0.0027619489)	(0.002800545, 0.0027493166)	(0.0027873786, 0.002742236)	(0.002779524, 0.0027301842)	(0.0027640793, 0.0027173306)	(0.0027593474, 0.0027091997)	(0.0027469466, 0.0026996545)	(0.00274155, 0.0026934822)	(0.0027283719, 0.0026812851)	(0.0027318362, 0.0026818172)	(0.0026385058, 0.002595478)	(0.0026148127, 0.0025681641)	(0.002609509, 0.0025633916)	(0.0026027635, 0.0025569084)	(0.0026047355, 0.002559556)	(0.0026054182, 0.0025571727)	(0.0025923827, 0.0025503596)	(0.0025872677, 0.0025423127)	(0.002575508, 0.0025366484)	(0.0025788266, 0.0025347737)	(0.0025695174, 0.0025308426)	(0.002566322, 0.002523257)	(0.002558057, 0.0025142294)	(0.002553075, 0.002512588)	(0.0025383378, 0.0024986647)	(0.0025375565, 0.0024947734)	(0.0025297175, 0.0024898506)	(0.0025176054, 0.0024776256)	(0.0025181805, 0.0024771735)	(0.0025100764, 0.0024694505)	(0.0025080324, 0.0024662053)	(0.0024931317, 0.002453881)	(0.002494489, 0.0024508163)	(0.0024839386, 0.0024434372)	(0.00247744, 0.0024387233)	(0.0024754764, 0.00243374)	(0.00246083, 0.0024207425)	(0.0024524897, 0.0024124833)	(0.0024454612, 0.002408127)	(0.0024368402, 0.0023992085)	(0.0024226962, 0.0023855479)	(0.0024185756, 0.0023806721)	(0.002416534, 0.0023780458)	(0.0024010795, 0.0023615754)	(0.002394571, 0.0023550815)	(0.0023862568, 0.0023504654)	(0.0023755296, 0.0023385976)	(0.002369843, 0.002331999)	(0.0023648983, 0.002328377)	(0.0023536952, 0.0023186023)	(0.0023495955, 0.0023121922)	(0.0023485716, 0.002310997)	(0.0023372013, 0.0022976466)	(0.0023233118, 0.0022861438)	(0.002312665, 0.002278948)	(0.0023035933, 0.002267841)	(0.0022985872, 0.0022625881)	(0.0022901217, 0.0022549834)	(0.0022839247, 0.002249088)	(0.0022712324, 0.0022359309)	(0.0022732648, 0.002235807)	(0.0022644466, 0.0022311022)	(0.0022520784, 0.0022199359)	(0.0022434741, 0.0022127035)	(0.0022380282, 0.0022055672)	(0.0022285664, 0.0021939415)	(0.0022187526, 0.0021834017)	(0.0022016217, 0.0021700438)	(0.0021922907, 0.0021615757)	(0.0021871675, 0.0021568253)	(0.0021816348, 0.0021499933)	(0.0021742652, 0.0021455765)	(0.0021643161, 0.0021346053)	(0.0021563042, 0.0021238541)	(0.0021509023, 0.0021172247)	(0.0021396237, 0.0021082626)	(0.0021297857, 0.0021003794)	(0.0021186278, 0.0020877048)	(0.0021139726, 0.002083928)	(0.0021056025, 0.0020736258)	(0.0020964837, 0.002068046)	(0.0020851898, 0.0020565887)	(0.0020816585, 0.0020524743)	(0.0020757562, 0.0020451776)	(0.002066666, 0.002036917)	(0.002056835, 0.0020266722)	(0.0020234222, 0.0019937698)	(0.0020052749, 0.0019767561)	(0.0019987405, 0.0019709768)	(0.0019890293, 0.0019630594)	(0.0019853343, 0.001960163)	(0.0019800386, 0.0019525007)	(0.0019671326, 0.0019402535)	(0.0019649612, 0.0019362948)	(0.0019566538, 0.0019284278)	(0.0019513054, 0.0019236959)	(0.0019430295, 0.0019155017)	(0.0019378645, 0.0019096849)	(0.0019304617, 0.0019040544)	(0.001924907, 0.0018992482)	(0.001915617, 0.0018891403)	(0.0019056086, 0.0018801745)	(0.0019011074, 0.0018744585)	(0.0018887834, 0.0018638255)	(0.0018850062, 0.001859538)	(0.001877042, 0.0018506269)	(0.0018680434, 0.0018408145)	(0.0018626412, 0.0018374827)	(0.0018567886, 0.0018302104)	(0.001855356, 0.0018287376)	(0.0018406512, 0.0018166365)	(0.0018339857, 0.0018095698)	(0.0018261349, 0.0018031254)	(0.0018185998, 0.0017955544)	(0.0018162339, 0.0017918026)	(0.0018055533, 0.0017825146)	(0.0017972684, 0.00177459)	(0.0017872135, 0.0017647687)	(0.0017838497, 0.0017602132)	(0.0017786785, 0.0017564247)	(0.0017729779, 0.0017482376)	(0.001763066, 0.0017412255)	(0.0017564117, 0.0017341195)	(0.0017403673, 0.0017166418)	(0.0017285058, 0.0017062442)	(0.0017241732, 0.0017022785)	(0.0017167007, 0.0016949641)	(0.0017118636, 0.0016894161)	(0.0017037515, 0.0016822133)	(0.0016988534, 0.0016762692)	(0.0016929873, 0.0016708799)	(0.0016847132, 0.0016625129)	(0.0016800691, 0.001658228)	(0.0016759522, 0.0016546295)	(0.0016694351, 0.0016490077)	(0.0016621607, 0.0016419896)	(0.0016582527, 0.001637398)	(0.001651168, 0.0016296501)	(0.001644704, 0.0016238026)	(0.0016378068, 0.0016163576)	(0.001625457, 0.0016048577)	(0.001619395, 0.0015975157)	(0.0016132072, 0.0015913517)	(0.001606091, 0.001584982)	(0.0015984314, 0.0015777524)	(0.0015932891, 0.001573969)	(0.0015900449, 0.0015711082)	(0.0015847886, 0.0015650019)	(0.0015774338, 0.0015584165)	(0.0015726286, 0.0015536812)	(0.0015660583, 0.0015473592)	(0.0015625297, 0.0015438868)	(0.001560098, 0.0015415658)	(0.0015563068, 0.001536841)	(0.0015503551, 0.0015321744)	(0.0015482395, 0.0015292958)	(0.0015429513, 0.0015246053)	(0.0015376395, 0.0015199537)	(0.0015322141, 0.0015144486)	(0.0015281303, 0.0015101833)	(0.0015257777, 0.0015077129)	(0.0015213407, 0.0015035569)	(0.0015172513, 0.001499656)	(0.0015130525, 0.0014952704)	(0.0015082279, 0.0014908512)	(0.0015051947, 0.0014881891)	(0.0015027712, 0.0014854651)	(0.0014993785, 0.0014824526)	(0.0014963625, 0.0014791792)	(0.0014952705, 0.0014778988)	(0.0014923285, 0.0014748533)	(0.0014915738, 0.0014745874)	(0.0014898166, 0.0014728204)	(0.0014868688, 0.0014700901)	(0.0014853728, 0.0014682289)	(0.0014837527, 0.0014668403)	(0.0014816857, 0.0014651596)	(0.0014803946, 0.0014637489)	(0.001478972, 0.0014623778)	(0.0014783955, 0.0014616869)	(0.0014775731, 0.0014608118)	(0.0014774147, 0.0014606938)	(0.0014773643, 0.0014606209)
