	10	20	30	40	50	60	70	80	90	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2100	2200	2300	2400	2500	2600	2700	2800	2900	3000	3100	3200	3300	3400	3500	3600	3700	3800	3900	4000	4100	4200	4300	4400	4500	4600	4700	4800	4900	5000	5100	5200	5300	5400	5500	5600	5700	5800	5900	6000	6100	6200	6300	6400	6500	6600	6700	6800	6900	7000	7100	7200	7300	7400	7500	7600	7700	7800	7900	8000	8100	8200	8300	8400	8500	8600	8700	8800	8900	9000	9100	9200	9300	9400	9500	9600	9700	9800	9900	10000	10100	10200	10300	10400	10500	10600	10700	10800	10900	11000	11100	11200	11300	11400	11500	11600	11700	11800	11900	12000	12100
0	27567.17533432392	27174.439078751857	21804.295690936106	4917.074294205052	3365.792719167905	3273.822436849926	2825.479940564636	3852.408618127786	657.6419019316494	3976.5118870728083	4376.916790490342	4649.1047548291235	1621.9531946508173	1644.5066864784546	2757.7763744427934	1522.507429420505	643.9895988112927	1499.867013372957	284.95022288261515	1809.0794947994057	1286.1627043090639	596.2979197622585	1184.495542347697	160.00222882615157	1745.3424962852898	800.5401188707281	746.7466567607727	1102.3224368499257	893.2459138187221	686.5267459138187	1516.8722139673105	1062.9420505200594	1161.091381872214	1491.6151560178307	1678.9190193164934	551.611441307578	406.18424962852896	1183.0780089153045	751.9049034175334	905.3439821693908	978.8439821693908	367.53046062407134	281.6812778603269	461.2689450222883	1453.9435364041606	840.8677563150075	3595.630014858841	1202.6924219910848	1757.8506686478454	1372.4873699851412	3016.8417533432394	1032.092867756315	1155.6203566121842	1502.3759286775633	648.1173848439822	506.17979197622583	601.3187221396731	838.3075780089154	785.4145616641902	351.8335809806835	887.8291233283804	1540.4910846953937	1890.8989598811293	415.945765230312	505.4933135215453	181.1701337295691	713.574294205052	1405.869985141159	247.63150074294205	564.1924219910846	164.05423476968795	321.96582466567605	702.9947994056464	569.6864784546806	726.6322436849925	2122.676077265973	649.5089153046063	704.422734026746	366.7927191679049	1191.9762258543833	763.6523031203566	996.6240713224369	1567.2882615156018	1348.317236255572	663.4004457652303	665.4806835066864	382.09509658246657	517.2763744427934	1233.5653789004457	771.441307578009	998.558692421991	542.8068350668648	372.14561664190194	1287.7637444279346	3194.8521545319463	1163.887072808321	909.3736998514116	184.19019316493313	1179.4175334323922	1240.1404160475483	807.8261515601783	590.297176820208	888.3164933135215	1324.6040118870728	754.3172362555721	859.6679049034175	811.7540861812779	313.5319465081724	813.0809806835067	653.2132243684993	922.5683506686479	650.834323922734	552.1233283803863	669.609955423477	837.3268945022288	837.1329866270431	800.2540861812779	518.4420505200594	1361.5854383358098	934.62852897474	404.19465081723627	565.5973254086181	588.5616641901931	822.6448736998514	435.5	1322.995542347697	1329.6649331352155	1502.0245170876672	1731.893016344725	1444.5334323922734	960.2213967310549	1110.0430906389302	624.5319465081724	548.6560178306092	1204.5572065378901	467.5735512630015	730.3558692421991	1207.5237741456167	1600.054234769688	1254.6493313521546	756.2748885586924	1017.31426448737	1102.808320950966	1725.6389301634472	763.1508172362555	519.5988112927191	751.3350668647845	1266.612927191679	1095.6849925705794
