	0	10	20	30	40	50	60	70	80	90	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	1050	1100	1150	1200	1250	1300	1350	1400	1450	1500	1550	1600	1650	1700	1750	1800	1850	1900	1950	2000	2100	2200	2300	2400	2500	2600	2700	2800	2900	3000	3100	3200	3300	3400	3500	3600	3700	3800	3900	4000	4100	4200	4300	4400	4500	4600	4700	4800	4900	5000	5100	5200	5300	5400	5500	5600	5700	5800	5900	6000	6100	6200	6300	6400	6500	6600	6700	6800	6900	7000	7100	7200	7300	7400	7500	7600	7700	7800	7900	8000	8100	8200	8300	8400	8500	8600	8700	8800	8900	9000	9100	9200	9300	9400	9500	9600	9700	9800	9900	10000	10100	10200	10300	10400	10500	10600	10700	10800	10900	11000	11100	11200	11300	11400	11500	11600	11700	11800	11900	12000	12100	12200
allocate	10.67154598236084	10.67204202924456	10.545846428189959	9.993618522371564	8.18379030908857	7.155649525778634	8.222540020942688	7.435136471475873	6.740797025816781	7.866698571613857	8.03369050366538	7.632026944841657	7.920486978122166	7.247198564665658	7.886485440390451	6.054489850997925	6.234118461608887	5.841626593044826	6.262026906013489	4.615424965109144	5.197952287537711	6.6837630953107565	5.756944264684405	5.386397038187299	6.962884851864406	5.748811074665615	5.019913383892605	7.211087874003819	7.873778973306928	6.329773374966213	6.553887588637216	6.823932221957615	5.629997594015939	7.2191207238606045	6.191075725214822	6.3465754474912375	7.050448264394488	7.047412361417498	7.29722135407584	5.727917943681989	7.213126199586051	5.825515074389322	5.860241327966962	6.84083662714277	7.348160624504089	6.68430461202349	6.69940185546875	6.095262834003994	6.812010765075684	6.6978636639458795	7.344864538737705	6.345812593187604	6.300277062824795	5.862154500825064	6.205926605633327	6.5618399892534525	5.557146097932543	5.878570488521031	6.202419587544033	6.1553932172911505	6.126077686037336	5.850665364946638	6.043711866651263	6.865390028272357	5.479812826429095	6.851311377116612	6.114073276519775	6.166729552405221	6.202310698372977	6.21244922706059	6.714058450290135	6.272538236209324	6.434971928596497	5.133888500077384	6.594530820846558	5.854262130601065	7.2091080120631625	5.616110120500837	6.1375938313347955	6.476344772747585	5.807112855570657	7.2062137978417535	7.915690898895264	7.061041167804173	5.33854159287044	6.784773196492877	6.6861429044178555	6.056242057255337	6.688435912132263	5.936688457216535	7.500760946954999	6.968532996518271	7.513595989772251	6.913424542972019	6.679360679217747	6.748006224632263	7.404880097934178	6.751729488372803	5.591000292982374	6.02092000416347	6.867468561444964	5.645744936806815	6.7173365865434915	7.142470598220825	7.037097300801959	7.112963455063956	7.195784279278347	7.0359580516815186	6.1654589005878995	6.228945715086801	6.5165442398616245	6.803369130407061	7.098217129707336	7.097302879605975	7.399035096168518	6.476254599434989	7.096905555043902	6.487599985940116	6.665711419922965	5.035670127187457	6.401539530072894	6.430465459823608	6.429053936685834	5.11956741128649	6.582078218460083	6.413568445614406	5.677565813064575	6.775335533278329	7.116520302636283	6.274532267025539	6.526947515351432	6.700861130441938	7.022276503699167	6.659473861966815	6.6909511770520895	7.020367520196097	7.182754755020142	6.328513451984951	6.88843526159014	6.384229983602252	5.151072212627956	6.745297193527222	6.581735747201102	6.621164798736572	6.333377361297607	7.296503918511527	5.786130385739463	6.401934027671814	6.611165421349662	5.910203644207546	5.64851861340659
allot	10.672037919362387	10.67327880859375	10.545262654622396	9.993244171142578	8.205747233496773	7.35396393140157	8.41461345884535	7.2637682225969105	6.6402148670620385	8.134903457429674	7.9160281552208795	7.994756566153632	7.822480254703098	7.306661791271633	7.8650360107421875	6.114586538738674	6.63280823495653	5.69889497756958	5.781280120213826	4.740544994672139	4.988559325536092	6.581897311740452	5.949822399351332	5.1681165430280895	7.188965188132392	5.686657985051473	5.111797293027242	7.548023382822673	7.906664848327637	7.227824529012044	7.033724731869167	7.468433327145046	6.234261194864909	7.384811878204346	7.002687798606025	6.514990780088636	7.529391606648763	7.5199557940165205	7.603843530019124	5.943288988537258	7.358715693155925	6.736958265304565	5.470085912280613	7.095256196127997	7.524163511064318	6.757484104898241	7.33971373240153	6.475342141257392	6.72249698638916	7.19814297888014	7.66129391723209	7.4611221419440374	6.006070057551066	5.741558472315471	6.448033491770427	6.178496466742621	5.476429025332133	5.883340464697944	6.348648574617174	6.645030233595106	6.005500819947985	5.597934352027045	6.502103779051039	7.3518242571089	5.1932623916202125	6.928516228993733	6.538487884733412	6.353830893834432	6.3290106190575495	6.216930177476671	6.623946825663249	6.589081393347846	6.535171614752875	5.11702315012614	6.650744941499498	5.753899693489075	7.642816967434353	5.303131792280409	6.818224390347798	6.759338723288642	6.237602472305298	7.5017984178331165	8.208286258909437	7.223584916856554	5.46989205148485	6.540273798836602	6.547409481472439	6.6707906987931995	6.643431663513184	6.292171266343859	7.415883594089085	7.210400501887004	7.430786821577284	7.057179186079237	7.136251105202569	6.992475483152601	7.85907702975803	6.966621107525295	5.841993464363946	5.97815007633633	6.872962898678249	5.729566150241428	6.693242284986708	7.561179955800374	7.078196313646105	7.292963902155559	7.312787771224976	6.960590468512641	6.61368301179674	6.06400465965271	6.113858805762397	7.1486656665802	7.158495240741306	6.873570892545912	7.411742978625828	6.460212866465251	7.126111666361491	6.691959646013048	6.767599450217353	5.0650699271096125	7.174994071324666	6.801823907428318	7.216741853290134	5.337131447262234	6.705540524588691	6.572133832507664	5.502728303273519	7.137153307596843	7.126202530331081	6.160079161326091	6.517767217424181	7.01885281668769	7.055832650926378	6.875000026490953	6.851490683025784	7.362936496734619	7.520469241672092	7.1685614850786	6.987119568718804	6.930899726019965	5.564229196972317	6.8891691366831465	6.8754930761125355	6.855403105417888	6.342081758711073	7.503203339046902	6.489140378104316	6.801382780075073	7.10189504093594	6.173180288738674	6.118401447931926
ask	10.67171804110209	10.672701756159464	10.545248905817667	10.008705695470175	8.21648613611857	7.234959562619527	8.24798353513082	7.035786310831706	6.422950545946757	8.059895753860474	7.812726616859436	7.83569089571635	7.917765895525615	6.693895022074382	7.966473420461019	6.2270907163619995	6.655352671941121	5.791359345118205	6.208378116289775	4.859875798225403	4.759679754575093	6.907956083615621	5.940051118532817	5.182977954546611	7.694759766260783	6.4736469984054565	5.398637473583221	7.735917886098226	8.385515491167704	7.119832515716553	6.680193026860555	7.439944585164388	6.67486310005188	7.021673083305359	6.300756732622783	6.8009196519851685	7.764511545499166	7.143736759821574	7.681215524673462	5.925552248954773	7.522328337033589	7.237329284350078	5.7676641543706255	7.200429201126099	7.534679810206096	6.771895090738933	7.240099469820659	6.507017056147258	6.863825400670369	7.3542373975118	8.340288241704306	7.874400854110718	6.128958702087402	6.602470239003499	6.453619996706645	6.497514088948567	5.675763885180156	5.625284790992737	6.65398645401001	7.1227937539418535	6.457216382026672	6.030447284380595	6.448402444521586	7.460648775100708	5.106302420298259	6.454822142918904	6.235922574996948	6.388322631518046	6.47533377011617	6.27036436398824	6.883853395779927	6.583760937054952	6.767637888590495	5.174253265062968	6.951369524002075	6.201339642206828	7.6217801968256635	5.493840614954631	6.431589444478353	6.838528315226237	6.435556928316752	7.478293100992839	8.256649692853292	7.312692046165466	6.138555725415547	6.080704092979431	6.388507048288981	6.644640525182088	6.935851136843364	6.3443257411321	7.424763083457947	7.229715665181478	7.297077536582947	7.329548637072246	7.273543357849121	6.900791525840759	7.743011911710103	6.632465084393819	6.403990149497986	5.301976382732391	6.747084180514018	5.851730664571126	6.652225693066915	7.142234563827515	6.961706201235454	7.051806926727295	7.418157855669658	6.959749778111775	6.694377859433492	6.359064141909282	5.911931832631429	6.920348405838013	7.305445035298665	7.244816382726033	7.404887676239014	6.533772746721904	7.428597609202067	6.736416578292847	6.668887376785278	5.098516285419464	7.270249446233113	6.7104493379592896	7.051886558532715	5.535869042078654	6.508824268976848	6.768430074055989	5.411750117937724	7.503014326095581	7.275045434633891	6.410513798395793	7.0386537710825605	6.977722446123759	7.154285669326782	6.8033045927683515	6.572595834732056	7.38614288965861	7.5661667585372925	6.861042459805806	6.459440509478251	6.619592189788818	5.443954428037007	6.902685801188151	6.836854815483093	6.637170433998108	5.873323778311412	7.366160909334819	5.9037547906239825	6.782000422477722	7.134270628293355	5.960736910502116	6.265952269236247
assign	10.671454238891602	10.672049856185913	10.546152257919312	10.008160829544067	8.238630771636963	7.356491875648499	8.419697737693786	7.443745946884155	6.709202075004578	8.26973316669464	8.05022828578949	7.690372776985169	8.07114818096161	7.292849111557007	7.941592645645142	6.532582926750183	6.5835381031036375	6.252277755737305	6.615300393104553	5.0317004203796385	5.37968373298645	6.891063261032104	6.439998459815979	5.343219494819641	7.654620552062989	6.579595303535461	5.6735512018203735	7.527249145507812	7.974558424949646	7.187603259086609	7.16796977519989	7.776621985435486	6.433539199829101	7.168993735313416	6.953090119361877	6.70880618095398	7.688098311424255	7.56241135597229	7.736096000671386	6.139979982376099	7.514098978042602	7.093816161155701	5.943712043762207	7.056071782112122	7.525827574729919	6.602259993553162	7.409229731559753	6.730711579322815	6.6696384191513065	7.212323904037476	7.8391200542449955	7.752831625938415	6.167504549026489	6.445314049720764	6.684830522537231	6.598952889442444	5.465337753295898	6.1218077659606935	6.490147304534912	6.68860924243927	6.234272527694702	6.124529886245727	6.6323545455932615	7.4050517082214355	5.420878529548645	6.886461496353149	6.255202102661133	6.717274165153503	6.478934288024902	6.330910992622376	6.877960467338562	6.693258571624756	6.53920464515686	5.4404216527938845	6.717062211036682	5.953766655921936	7.451305890083313	5.6126861572265625	6.814417719841003	6.921351718902588	6.690298986434937	7.556204628944397	8.089527010917664	7.370008182525635	5.488775587081909	6.588369226455688	6.684493470191955	6.661922454833984	6.630772399902344	6.587586569786072	7.5563054323196415	7.164826965332031	7.5853170394897464	7.261910557746887	7.0540621995925905	6.733555293083191	7.671702933311463	6.625955700874329	6.070579719543457	6.077966976165771	6.9128622055053714	5.676317763328552	6.70689058303833	7.534588694572449	7.093840265274048	7.194668507575988	7.306045603752136	6.90351300239563	6.643013215065002	5.833002877235413	6.20554563999176	7.202302408218384	6.961550283432007	6.7728746175765995	7.089900970458984	6.484523034095764	7.260201358795166	6.591313171386719	6.741328692436218	5.31381231546402	6.990645241737366	6.8923020362854	6.895614981651306	5.582919597625732	6.7341317415237425	6.545459222793579	5.706989693641662	7.217614984512329	7.0248544931411745	6.224958395957946	6.827952790260315	6.990259671211243	7.239617156982422	6.926399898529053	6.521064734458923	7.193109774589539	7.316385316848755	7.161826324462891	7.0066715478897095	6.688573837280273	5.840475976467133	6.823810458183289	7.029727244377137	6.644180727005005	6.370644068717956	7.453080844879151	6.204590106010437	6.76357262134552	7.019678115844727	6.002747201919556	6.36507089138031
award	10.671295483907064	10.672171956016903	10.546302749997093	10.008546193440756	8.200815745762416	7.2548599016098745	8.203927448817662	7.389397303263347	6.709272929600307	8.067332222348167	7.980643385932559	7.752632345472064	8.002772240411668	7.190224057152157	7.808449608939035	6.237098171597435	6.268203099568685	6.2639177186148505	6.916901157015846	4.854746829895746	5.591279597509475	7.007159528278169	6.169454619998024	5.241045497712635	7.248616877056303	5.833697591509138	5.206359148025513	7.347033591497512	7.440039112454369	6.998445124853225	6.785789966583252	6.984050319308326	5.872516881851923	7.199915545327323	6.608526888347807	5.923482418060303	7.243985879988897	7.299541155497233	7.519723324548631	5.9317814736139205	7.311631316230411	6.243879397710164	6.285918417431059	6.597665082840693	7.057193052201044	6.4354875428336005	6.887321199689593	6.069473698025658	6.471587748754592	6.869016806284587	7.877283936455136	7.17505373273577	6.0246283667428155	5.86350477309454	6.342184475490025	6.779680025009882	5.4335174560546875	6.040950570787702	6.1734431357610795	6.868633156731015	6.102098669324603	5.820370197296143	6.467618533543178	6.996287232353573	5.203465053013393	6.563119911012196	6.222131138756161	5.803621223994663	6.269327163696289	6.319768133617583	7.0012978826250345	6.48087097349621	6.434229510171073	5.414207344963437	6.782725856417701	6.22571275347755	7.137210391816639	5.711893354143415	6.981124037788028	6.860977240971157	5.9851893697466165	7.172806194850376	8.127044473375593	7.309749830336798	5.816061156136649	6.764456045059931	6.194418339502244	6.252757549285889	6.509613695598784	6.2903181711832685	7.250777517046247	7.143823237646194	7.474494048527309	7.041536058698382	7.334963457924979	6.4144172214326405	7.702344440278553	6.796787261962891	5.817561240423293	5.588055616333371	6.67039630526588	5.779443513779413	6.735928853352864	7.363786016191755	7.065684772673107	7.113210973285494	7.1230998039245605	6.856449467795236	6.546357200259254	6.2624974477858775	6.308397815341041	6.863799004327683	7.112727097102574	6.904437996092296	7.271576790582566	6.663234824226016	7.110354060218448	6.519161406017485	6.576256025405157	4.7810349350883845	6.960550944010417	6.761176631564186	6.664915107545399	5.5980585643223355	6.7126052266075495	6.227775619143531	5.508379686446417	6.950496718997047	7.1622242246355325	6.163871742430187	6.875158287229992	6.857305867331369	7.217076823824928	6.912388642628987	6.674512522561209	7.197682993752616	7.075416247049968	6.905149959382557	7.286746933346703	6.674983887445359	5.154957044692266	6.639256886073521	6.638887904939198	6.56871897833688	6.074819860004244	7.3198369571140836	6.644877956027076	6.7238600594656805	6.776458853767032	6.023426305680048	5.968769822801862
bequeath	10.671787142753601	10.672913193702698	10.545007348060608	10.002290487289429	8.219828963279724	7.468672573566437	8.251229226589203	7.307503700256348	6.773275434970856	8.210964977741241	7.927652060985565	7.767789244651794	7.9951730370521545	7.274292409420013	7.956505715847015	6.108746826648712	6.511580646038055	5.84524542093277	6.053053796291351	5.054033160209656	5.212279379367828	6.755897581577301	6.272775888442993	5.204344570636749	7.363903641700745	6.449018836021423	5.043633192777634	7.5699968338012695	8.105710208415985	7.3846595287323	6.846223533153534	7.917109727859497	6.595089435577393	7.310405135154724	6.899900674819946	6.8237274289131165	7.407054424285889	7.294815242290497	7.467103719711304	6.234872043132782	7.224698781967163	6.820264756679535	5.582445323467255	7.276707470417023	7.575439751148224	6.915681540966034	7.340283036231995	6.639546751976013	6.34945946931839	6.9295355677604675	7.880118787288666	7.503797769546509	5.902274012565613	6.5446473360061646	6.46700781583786	6.694761216640472	4.996890276670456	5.734326720237732	6.0678552985191345	6.624092936515808	6.25711864233017	5.717763841152191	6.8112276792526245	7.461094081401825	4.977120339870453	7.07579779624939	6.024181604385376	6.7587568163871765	6.384173810482025	6.208348035812378	6.664971590042114	6.424144685268402	6.430123031139374	5.745517194271088	6.597314834594727	6.095889031887054	7.23766827583313	4.863053262233734	6.866581320762634	7.2047202587127686	6.489843130111694	7.568697214126587	7.9746955037117	7.1831663846969604	5.681979328393936	6.3036041259765625	6.134121656417847	6.921945095062256	6.205120801925659	6.491412043571472	7.196843445301056	7.0332945585250854	7.8188546895980835	7.029358923435211	6.7554813623428345	6.4552401304244995	7.393743216991425	6.493316948413849	6.069937109947205	6.31623375415802	6.637649834156036	5.6407235860824585	6.545099079608917	7.059860587120056	6.756751775741577	6.947815895080566	7.286278307437897	6.850899338722229	6.72547835111618	5.830806910991669	5.917602062225342	7.031165242195129	6.844488024711609	6.678031623363495	7.212958455085754	6.654782652854919	6.973080933094025	6.587893605232239	6.5544262528419495	5.276071310043335	7.03760039806366	6.733717501163483	6.8358283042907715	5.713153541088104	6.631641238927841	6.325602233409882	5.574578166007996	7.018427550792694	6.748023867607117	5.6448041796684265	6.4354567527771	6.891186237335205	6.908646583557129	6.713760554790497	6.544394850730896	7.074377417564392	6.896631836891174	7.136385977268219	6.9579883217811584	6.826723098754883	6.146282851696014	6.4844430685043335	6.632636666297913	6.335108518600464	6.043541967868805	7.1214863657951355	6.056325197219849	6.33912318944931	6.704638183116913	5.971357822418213	6.531532347202301
cede	10.671410954516867	10.672459395035453	10.543988808341648	9.997478298518969	8.211961891340172	7.321189776710842	8.456977927166482	7.446916331415591	6.771732610204945	8.127142512280008	7.987536285234534	7.783488315084706	8.008800351101419	7.265039454335752	7.912474497504856	6.2322347475134805	6.731358455575031	6.167182787604954	6.084492652312569	5.222777682801952	5.4150960756384805	7.060058189475018	6.479383655216383	5.281187938607258	7.6476098972818125	6.387297360793404	5.549561433170153	7.668844451075015	7.473422579143358	7.0076946590257725	7.039417297943778	7.397643327713013	6.607484382131825	7.121232167534206	6.807851573695308	6.809083710546079	7.401316186656123	7.315379111663155	7.477444368859996	5.94868396676105	7.319249702536541	6.699167997940727	6.030705089154451	6.981400199558424	7.439344789670861	6.5782760537188985	7.383604847866556	6.461085091466489	6.783272826153299	7.017022184703661	7.870681731597237	7.332572263220082	6.060517559880796	6.566952238912168	6.633265754450923	6.3520688181338105	5.413644873577615	6.015886057978091	6.465105170788973	6.945111865582674	6.498296115709388	5.966964535091234	6.274846600449604	7.280676800271739	5.5681229466977324	6.833652558534042	6.453470986822377	6.562105831892594	6.381942852683689	6.243030879808509	7.108549677807352	6.625337009844572	6.715480503828629	5.422491089157436	6.778469199719637	6.203140067017597	7.523110679958178	5.815954239472099	6.779671243999315	6.785707401192707	6.502638816833496	7.640365279239157	8.113120058308477	7.19702436613	5.998371170914692	6.538825848828191	6.794815384823343	6.672363841015359	6.963313921638157	6.5441262566525005	7.474342657172161	7.371281509814055	7.875383791716202	7.038724018179852	6.795825274094291	6.848337624384009	7.622391472692075	6.67542634839597	5.91220175701639	5.849782321764075	6.739539680273636	5.784345678661181	6.736875337103139	7.430558836978415	7.099862679191258	7.1074697453042734	7.3691941551540205	6.903538735016532	6.704771114432293	6.013937659885572	6.168949614400449	7.140631157418956	7.125611129014389	7.020370752915092	7.236244719961415	6.595253851102746	7.085670077282449	6.82430999175362	6.627952824468198	5.424029992974323	6.884699458661287	6.674310632373976	6.937310820040495	5.509822207948436	6.896441781002542	6.52753790565159	5.697409743848055	7.2113466573798135	6.89652735254039	6.209074227706246	6.906868924265322	6.882851403692494	7.000335776287576	6.888197701910268	6.591524103413457	7.178389808406001	7.258071484773056	7.051342601361482	7.073008920835412	6.903135755787725	5.81886377023614	6.6788318675497305	6.577943926272185	6.789691624434098	6.144632940706999	7.446874038032863	5.804941124242285	6.5653900815093	6.877809483072032	6.217099251954452	6.188784816990728
deliver	10.671704880396526	10.672246917088826	10.544574896494547	9.992303053538004	8.240389664967855	7.3488349437713625	8.365302157402038	7.391413021087646	6.893858536084493	8.18871291478475	7.882916744550069	7.892223111788431	7.882735466957092	7.059027043978373	7.867027846972148	6.284538682301839	6.764438533782959	6.043268616994222	6.2982482274373375	5.014788873990377	5.531683095296224	7.031351939837138	6.294472948710124	5.548733647664388	7.382195123036703	6.312782096862793	5.619251509507497	7.792139275868734	7.949633550643921	7.135537441571554	7.120276149113973	7.600100294748942	6.4791392167409265	7.218841751416524	6.992292793591817	6.8342567125956215	7.701338887214661	7.558940887451172	7.583262658119201	6.132457979520162	7.403015319506327	6.93888160387675	5.777558334668478	7.0800934394200645	7.502296845118205	6.835564645131429	7.338870135943095	6.68222533861796	6.86390069325765	6.976774525642395	7.911212801933289	7.7463014682133995	6.147552919387818	6.5703671932220455	6.7162817796071375	6.537745388348897	5.419517668088277	5.903720041116078	6.407541986306509	6.691239782174429	6.307545355955759	5.792607482274374	6.719857954978943	7.441858553886414	5.439709452788035	6.73602831363678	6.184666216373444	6.699938428401947	6.392232894897461	6.101057656606039	6.816808533668518	6.652954236666361	6.538728849093119	5.321974229812622	6.778375903765361	5.842363206545512	7.325310444831848	5.592957003911336	6.890757441520691	6.813635301589966	5.483960139751434	7.542335001627604	8.11905910174052	7.351234245300293	5.651915232340495	6.508582258224488	6.073645647366842	6.499128293991089	6.449642189343771	6.450317271550497	7.4791953563690186	7.061133972803751	7.391591572761536	7.223810227711995	6.995622150103251	6.5551603237787885	7.6506019830703735	6.791924365361532	6.158166861534118	6.129653811454773	6.935099999109904	5.597369758288066	6.502922097841899	7.455737996101379	6.936241793632507	6.989082876841227	7.305635333061218	6.859855055809021	6.534126448631286	5.618597197532654	6.008725317319234	6.937817788124084	7.169772720336914	6.764748128255208	7.0751724481582645	6.612840978304545	7.380397955576579	6.692240254084269	6.650572776794434	4.940391131242117	6.94111659526825	6.705354070663452	6.7524178663889565	5.83694820801417	6.846933460235595	6.537031245231629	5.678046635786692	7.195908546447754	7.016116468111674	6.056467692057292	6.489581998189291	6.882605806986491	7.239333955446879	6.848130893707276	6.659057871500651	7.387821284929911	7.213999668757121	6.990437722206115	7.081375606854757	6.60782953898112	5.69695903857549	6.554280153910319	6.880478882789612	6.623195258776347	5.757726947466533	7.417450698216756	6.528521601359049	6.688303915659587	6.9438796202341715	6.021046606699626	6.328775962193807
deny	10.671033507127028	10.671933526259203	10.54439549079308	10.001772660475512	8.217725401658278	7.341317807711087	8.34879513520461	7.3474488331721375	6.712839478712816	8.260200537168062	7.965838557023268	7.912689164968637	7.969265145521898	7.189692805363582	7.823954266768236	6.333503246307373	6.749045181274414	6.067756770207332	6.071964931488037	5.1805788883796104	5.316651105880737	6.89782334107619	6.42361295406635	5.620387546832745	7.706256998502291	6.806611743340126	6.164849020884588	7.757210181309627	7.830008338047908	7.409908683483417	7.171357103494498	7.521977241222675	6.965274774111235	7.308730998406044	6.837220279987042	6.991490972959078	7.534542986062857	7.340724761669453	7.495361045690683	6.0132656610929045	7.316842057154729	6.933433536382822	5.799230509537917	7.32594424027663	7.223479645068829	6.329613641592172	7.542497055347149	6.290039326594426	6.47655547948984	7.1629898584806	8.073403094365046	7.850001643254207	6.011615588114812	6.803224592942458	6.562144888364352	6.395879936218262	4.962780798398532	5.738518168376042	6.897738243983342	7.163541969886193	6.356151720193716	5.762327993833102	6.600538583902212	7.239977374443641	5.258410024642944	6.659205576089712	6.6048570999732386	6.535141710134653	6.403648926661565	6.094542496020978	6.724159321418175	6.234758747540988	6.599228536165677	5.327823037367601	6.892009511360755	5.802607712378869	7.500009837517371	5.5388150912064775	6.806881449772761	7.035268295728243	6.421496886473435	7.557265120286208	8.088350794865535	7.110784207857572	5.761324512041532	6.406126880645752	6.6836583284231335	6.589327306013841	7.000420276935284	6.572671075967642	7.320949818537786	7.210190347524789	7.580936255821815	7.265413056887113	6.449035017306988	6.99015075977032	7.676082647763765	6.758520933297964	6.191538986792931	5.935381397834191	7.099831870885995	5.770806202521691	6.6139038562774655	7.515650961949275	7.0997122141031115	6.962065549997183	7.127174076667199	6.995323151808519	6.179729703756479	6.006208691230187	6.067992595525888	6.837770792154165	7.0162631548368015	6.902688635312594	6.990172283466046	6.687578854194054	7.027073640089768	6.946736709888165	6.364145682408259	5.561017069449791	6.92919334264902	6.724825022770808	6.860690513023964	5.810799283247728	6.853465637793907	6.597036552429199	5.88666414480943	7.209655402256892	6.909513766948994	6.059961561056284	6.7681980353135325	6.930969311640813	6.9590369958143965	6.752066289461576	6.5866821399101845	7.182446094659658	7.473706935002253	6.936547484764686	7.153203311333289	6.833768455798809	6.122605364139264	6.549549220158504	6.7744707254263075	6.700329685211182	6.036940347231352	7.162322205763597	6.572605958351722	6.7447959899902346	6.929740795722375	5.946531017010028	6.231970966779269
