Checkpoint,split_a_landlord,split_b_landlord
50,1.0,1.0
60,1.0,1.0
70,1.0,1.0
80,1.0,1.0
90,1.0,1.0
100,1.0,1.0
150,1.0,1.0
200,1.0,1.0
250,1.0,1.0
300,1.0,1.0
350,0.9994753410283316,1.0
400,0.9989506820566632,0.9989974937343359
450,0.9994753410283316,0.9979949874686717
500,0.9837355718782791,0.9679197994987468
550,0.974816369359916,0.9488721804511279
600,0.9874081846799581,0.9809523809523809
650,0.9905561385099685,0.968421052631579
700,0.965897166841553,0.8726817042606516
750,0.9884575026232949,0.974937343358396
800,0.9732423924449108,0.8596491228070176
850,0.9669464847848899,0.8882205513784461
900,0.9821615949632738,0.9303258145363409
950,0.9816369359916055,0.9518796992481203
1000,0.9711437565582371,0.9157894736842105
1050,0.9648478488982162,0.8867167919799499
1100,0.9763903462749213,0.943358395989975
1150,0.9732423924449108,0.9278195488721804
1200,0.9742917103882477,0.8947368421052632
1250,0.9312696747114375,0.8656641604010025
1300,0.9575026232948584,0.8385964912280702
1350,0.9270724029380902,0.7649122807017544
1400,0.9643231899265478,0.7779448621553885
1450,0.938090241343127,0.7899749373433584
1500,0.940713536201469,0.7859649122807018
1550,0.9496327387198321,0.8195488721804511
1600,0.9391395592864638,0.7363408521303259
1650,0.9401888772298006,0.800501253132832
1700,0.9963273871983211,0.9864661654135338
1750,0.9475341028331584,0.7974937343358396
1800,0.9422875131164743,0.8195488721804511
1850,0.9611752360965372,0.8080200501253133
1900,0.9491080797481637,0.8015037593984963
1950,0.9464847848898216,0.7984962406015037
2000,0.9365162644281217,0.8230576441102757
2100,0.9386149003147953,0.8165413533834587
2200,0.9417628541448059,0.8020050125313283
2300,0.9233997901364114,0.7593984962406015
2400,0.940713536201469,0.7453634085213032
2500,0.885099685204617,0.7684210526315789
2600,0.9244491080797481,0.8040100250626566
2700,0.9291710388247639,0.7759398496240602
2800,0.8997901364113327,0.7518796992481203
2900,0.9223504721930745,0.7463659147869675
3000,0.9213011542497377,0.7443609022556391
3100,0.9155299055613851,0.7879699248120301
3200,0.9108079748163693,0.7308270676691729
3300,0.9087093389296957,0.8175438596491228
3400,0.8751311647429171,0.7513784461152883
3500,0.853620146904512,0.6862155388471178
3600,0.8819517313746065,0.7578947368421053
3700,0.8730325288562435,0.6967418546365914
3800,0.9092339979013642,0.7443609022556391
3900,0.8693599160545645,0.6837092731829574
4000,0.9097586568730325,0.7343358395989975
4100,0.8625393494228751,0.6807017543859649
4200,0.866211962224554,0.6847117794486216
4300,0.8667366211962224,0.7027568922305765
4400,0.9102833158447009,0.8050125313283208
4500,0.8803777544596013,0.7458646616541353
4600,0.8830010493179433,0.724812030075188
4700,0.8945435466946485,0.7203007518796992
4800,0.9113326337880377,0.755889724310777
4900,0.9249737670514165,0.8220551378446115
5000,0.8630640083945436,0.6385964912280702
5100,0.881427072402938,0.7563909774436091
5200,0.8677859391395593,0.6972431077694236
5300,0.8515215110178384,0.6671679197994987
5400,0.8614900314795383,0.7714285714285715
5500,0.8997901364113327,0.7619047619047619
5600,0.825813221406086,0.625062656641604
5700,0.8630640083945436,0.7328320802005013
5800,0.8363064008394544,0.6586466165413534
5900,0.8667366211962224,0.7192982456140351
6000,0.8342077649527807,0.6481203007518797
6100,0.859916054564533,0.6776942355889725
6200,0.8095487932843651,0.5764411027568922
6300,0.8016789087093389,0.6085213032581454
6400,1.0,1.0
6500,0.9580272822665268,0.893734335839599
6600,0.8892969569779643,0.7614035087719299
6700,0.8761804826862539,0.7604010025062656
