Checkpoint,split_a_landlord,split_b_landlord
50,1.0,1.0
60,1.0,1.0
70,1.0,1.0
80,1.0,1.0
90,1.0,1.0
100,1.0,1.0
150,1.0,1.0
200,1.0,1.0
250,0.9979013641133263,1.0
300,0.9921301154249738,1.0
350,0.9779643231899265,0.9984962406015038
400,0.9454354669464848,0.9819548872180451
450,0.9181532004197271,0.9769423558897243
500,0.8714585519412382,0.9558897243107769
550,0.8614900314795383,0.9398496240601504
600,0.8646379853095488,0.9533834586466166
650,0.8588667366211962,0.9288220551378447
700,0.7885624344176285,0.8621553884711779
750,0.7712486883525709,0.8546365914786967
800,0.5897166841552991,0.6235588972431078
850,0.7843651626442812,0.7884711779448621
900,0.7240293809024134,0.6992481203007519
950,0.7534102833158447,0.7573934837092732
1000,0.7481636935991606,0.6791979949874687
1050,0.7166841552990556,0.6952380952380952
1100,0.7869884575026233,0.6952380952380952
1150,0.6605456453305352,0.5684210526315789
1200,0.6909758656873033,0.5042606516290726
1250,0.7539349422875131,0.5989974937343359
1300,0.6568730325288562,0.4155388471177945
1350,0.7591815320041972,0.6621553884711779
1400,0.7775445960125918,0.6
1450,0.7565582371458552,0.5418546365914787
1500,0.7796432318992654,0.5162907268170426
1550,0.614900314795383,0.30526315789473685
1600,0.6752360965372508,0.4070175438596491
1650,0.6694648478488983,0.4170426065162907
1700,0.8767051416579223,0.9067669172932331
1750,0.6736621196222455,0.5328320802005012
1800,0.6442812172088143,0.3238095238095238
1850,0.6878279118572928,0.4546365914786967
1900,0.689401888772298,0.39649122807017545
1950,0.6379853095487933,0.3619047619047619
2000,0.6836306400839455,0.37593984962406013
2100,0.5981112277019937,0.2581453634085213
2200,0.6411332633788038,0.2847117794486215
2300,0.6815320041972718,0.3348370927318296
2400,0.5923399790136411,0.27518796992481204
2500,0.602308499475341,0.3057644110275689
2600,0.6421825813221406,0.3954887218045113
2700,0.6259181532004198,0.3979949874686717
2800,0.6789087093389297,0.37293233082706767
2900,0.6469045120671564,0.31779448621553885
3000,0.6232948583420777,0.33383458646616543
3100,0.6521511017838405,0.2912280701754386
3200,0.6091290661070304,0.31027568922305765
3300,0.6049317943336832,0.3699248120300752
3400,0.6747114375655824,0.362406015037594
3500,0.6217208814270724,0.25664160401002506
3600,0.6190975865687304,0.2982456140350877
3700,0.6841552990556139,0.40651629072681705
3800,0.6243441762854145,0.331328320802005
3900,0.6935991605456453,0.3744360902255639
4000,0.6374606505771249,0.3258145363408521
4100,0.6442812172088143,0.29273182957393484
4200,0.6631689401888772,0.3323308270676692
4300,0.6689401888772298,0.3137844611528822
4400,0.6873032528856243,0.4421052631578947
4500,0.6348373557187827,0.3072681704260652
4600,0.6930745015739769,0.46015037593984964
4700,0.6285414480587618,0.33634085213032583
4800,0.6017838405036726,0.3769423558897243
4900,0.5954879328436516,0.32781954887218046
5000,0.5991605456453305,0.28972431077694233
5100,0.6584470094438615,0.3779448621553885
5200,0.6594963273871983,0.3047619047619048
5300,0.6930745015739769,0.3619047619047619
5400,0.6773347324239245,0.42105263157894735
5500,0.6453305351521511,0.3223057644110276
5600,0.6783840503672612,0.3548872180451128
5700,0.6175236096537251,0.3082706766917293
5800,0.5676810073452256,0.29172932330827067
5900,0.5419727177334732,0.23308270676691728
6000,0.6631689401888772,0.35789473684210527
6100,0.6316894018887723,0.2756892230576441
6200,0.6752360965372508,0.3543859649122807
6300,0.6448058761804827,0.3182957393483709
6400,1.0,1.0
6500,0.6993704092339978,0.7293233082706767
6600,0.5682056663168941,0.3157894736842105
