Checkpoint,split_a_landlord,split_b_landlord
50,0.9984260230849947,0.9974937343358395
60,0.9989506820566632,0.9994987468671679
70,1.0,1.0
80,1.0,1.0
90,1.0,1.0
100,1.0,1.0
150,1.0,0.9989974937343359
200,0.9968520461699895,0.9964912280701754
250,0.8950682056663168,0.9558897243107769
300,0.7471143756558237,0.9393483709273183
350,0.7203567681007346,0.9152882205513785
400,0.4422875131164743,0.7844611528822055
450,0.3830010493179433,0.7433583959899749
500,0.4160545645330535,0.7859649122807018
550,0.5183630640083945,0.8661654135338346
600,0.5445960125918153,0.9087719298245615
650,0.7397691500524659,0.9473684210526315
700,0.5781741867785939,0.9042606516290727
750,0.6589716684155299,0.9142857142857143
800,0.7675760755508919,0.9518796992481203
850,0.7481636935991606,0.9478696741854636
900,0.7460650577124869,0.9679197994987468
950,0.789087093389297,0.9604010025062657
1000,0.8079748163693599,0.9699248120300752
1050,0.7046169989506821,0.9273182957393483
1100,0.6904512067156349,0.9413533834586466
1150,0.729800629590766,0.9528822055137844
1200,0.8053515215110179,0.9538847117794487
1250,0.7738719832109129,0.9473684210526315
1300,0.8095487932843651,0.9543859649122807
1350,0.6862539349422875,0.943358395989975
1400,0.7413431269674712,0.9478696741854636
1450,0.6941238195173137,0.9473684210526315
1500,0.7591815320041972,0.9674185463659147
1550,0.782791185729276,0.9694235588972431
1600,0.5991605456453305,0.8972431077694235
1650,0.5472193074501573,0.9263157894736842
1700,0.9386149003147953,0.9854636591478697
1750,0.6059811122770199,0.9273182957393483
1800,0.7591815320041972,0.9483709273182958
1850,0.6227701993704092,0.8917293233082707
1900,0.6264428121720882,0.9268170426065163
1950,0.6846799580272823,0.9142857142857143
2000,0.6379853095487933,0.9157894736842105
2100,0.6028331584470095,0.9057644110275689
2200,0.6159496327387198,0.9283208020050125
2300,0.6038824763903463,0.8165413533834587
2400,0.6915005246589717,0.9082706766917293
2500,0.4968520461699895,0.7894736842105263
2600,0.6563483735571878,0.9218045112781955
2700,0.5047219307450157,0.8616541353383459
2800,0.5881427072402938,0.8416040100250627
2900,0.6049317943336832,0.8165413533834587
3000,0.6038824763903463,0.8827067669172932
3100,0.6107030430220357,0.9162907268170426
3200,0.6332633788037776,0.9258145363408521
3300,0.5398740818467995,0.9077694235588972
3400,0.5246589716684156,0.8235588972431078
3500,0.5377754459601259,0.8486215538847118
3600,0.4947534102833158,0.8456140350877193
3700,0.6091290661070304,0.8852130325814537
3800,0.44018887722980066,0.8451127819548873
3900,0.5577124868835257,0.8170426065162907
4000,0.5692549842602308,0.8756892230576441
4100,0.5225603357817419,0.8330827067669173
