Checkpoint,split_a_landlord,split_b_landlord
50,1.0,1.0
60,1.0,1.0
70,1.0,1.0
80,1.0,1.0
90,1.0,1.0
100,1.0,1.0
150,1.0,1.0
200,1.0,1.0
250,1.0,1.0
300,0.9979013641133263,1.0
350,0.9947534102833159,1.0
400,0.9742917103882477,0.9994987468671679
450,0.9548793284365162,0.9994987468671679
500,0.9286463798530955,1.0
550,0.8520461699895068,1.0
600,0.8730325288562435,0.9989974937343359
650,0.9538300104931794,0.9989974937343359
700,0.9223504721930745,1.0
750,0.8982161594963274,0.9994987468671679
800,0.9401888772298006,0.9984962406015038
850,0.9244491080797481,0.9984962406015038
900,0.8641133263378804,0.9969924812030075
950,0.9349422875131165,0.9969924812030075
1000,0.8483735571878279,0.9939849624060151
1050,0.8268625393494229,0.9939849624060151
1100,0.7502623294858342,0.9864661654135338
1150,0.7917103882476391,0.9894736842105263
1200,0.878803777544596,0.9939849624060151
1250,0.7166841552990556,0.9729323308270676
1300,0.7754459601259182,0.9869674185463659
1350,0.7203567681007346,0.9834586466165414
1400,0.7061909758656874,0.9824561403508771
1450,0.6993704092339978,0.9804511278195489
1500,0.7030430220356768,0.9754385964912281
1550,0.6946484784889821,0.9518796992481203
1600,0.710912906610703,0.9734335839598998
1650,0.48845750262329485,0.9513784461152882
1700,0.5047219307450157,0.8461152882205514
1750,0.770199370409234,0.9804511278195489
1800,0.7156348373557188,0.962907268170426
1850,0.6017838405036726,0.9568922305764411
1900,0.6285414480587618,0.9408521303258145
1950,0.5986358866736621,0.9358395989974937
2000,0.612277019937041,0.9543859649122807
2100,0.5010493179433368,0.931328320802005
2200,0.5393494228751312,0.9368421052631579
2300,0.5330535152151101,0.9218045112781955
2400,0.5708289611752361,0.9172932330827067
2500,0.46799580272822666,0.9218045112781955
2600,0.46747114375655824,0.9142857142857143
2700,0.39244491080797483,0.8927318295739348
2800,0.42444910807974817,0.9067669172932331
2900,0.5535152151101784,0.9398496240601504
3000,0.531479538300105,0.9338345864661655
3100,0.47429171038824763,0.9012531328320802
3200,0.49213011542497376,0.9448621553884712
3300,0.33945435466946483,0.9052631578947369
3400,0.44018887722980066,0.9012531328320802
3500,0.45015739769150054,0.9303258145363409
3600,0.3945435466946485,0.8902255639097745
3700,0.4118572927597062,0.9213032581453634
3800,0.39664218258132217,0.9007518796992481
3900,0.40818467995802726,0.8706766917293233
4000,0.44176285414480587,0.8927318295739348
4100,0.4527806925498426,0.8862155388471178
4200,0.4370409233997901,0.9162907268170426
4300,0.41133263378803775,0.8476190476190476
4400,0.29643231899265476,0.8721804511278195
4500,0.3289611752360965,0.8305764411027569
4600,0.34994753410283314,0.9047619047619048
4700,0.34994753410283314,0.8987468671679198
4800,0.4491080797481637,0.9233082706766917
4900,0.3284365162644281,0.8681704260651629
5000,0.4213011542497377,0.868671679197995
5100,0.3441762854144806,0.8716791979949875
5200,0.4024134312696747,0.8345864661654135
5300,0.44858342077649527,0.9162907268170426
5400,0.3378803777544596,0.825563909774436
5500,0.3987408184679958,0.868671679197995
5600,0.39979013641133265,0.8807017543859649
5700,0.3210912906610703,0.8235588972431078
5800,0.2817418677859391,0.869172932330827
5900,0.37145855194123817,0.8401002506265665
6000,0.391395592864638,0.8766917293233083
6100,0.39087093389296956,0.8977443609022556
6200,0.310598111227702,0.8576441102756892
6300,0.4459601259181532,0.9047619047619048
6400,1.0,1.0
6500,0.8132214060860441,0.9824561403508771
6600,0.3336831059811123,0.8681704260651629
6700,0.3336831059811123,0.8260651629072682
6800,0.3934942287513116,0.8571428571428571
