Checkpoint,split_a_landlord,split_b_landlord
50,1.0,1.0
60,0.9989506820566632,0.9994987468671679
70,1.0,1.0
80,1.0,1.0
90,1.0,1.0
100,1.0,1.0
150,1.0,1.0
200,0.9989506820566632,1.0
250,1.0,1.0
300,0.9968520461699895,0.9994987468671679
350,0.9454354669464848,0.9924812030075187
400,0.916579223504722,0.98796992481203
450,0.9150052465897167,0.9969924812030075
500,0.9097586568730325,0.9949874686716792
550,0.7266526757607555,0.9854636591478697
600,0.7193074501573977,0.9639097744360903
650,0.85099685204617,0.9809523809523809
700,0.8746065057712487,0.9899749373433584
750,0.8551941238195173,0.9849624060150376
800,0.8677859391395593,0.9924812030075187
850,0.79800629590766,0.9874686716791979
900,0.7964323189926548,0.9754385964912281
950,0.8903462749213011,0.9884711779448622
1000,0.8231899265477439,0.9689223057644111
1050,0.8064008394543547,0.9679197994987468
1100,0.7597061909758657,0.9548872180451128
1150,0.7187827911857293,0.937844611528822
1200,0.7355718782791185,0.9483709273182958
1250,0.6762854144805877,0.9363408521303258
1300,0.7229800629590766,0.9493734335839599
1350,0.6547743966421826,0.9694235588972431
1400,0.7544596012591815,0.9784461152882206
1450,0.6096537250786989,0.9368421052631579
1500,0.6689401888772298,0.9428571428571428
1550,0.7182581322140609,0.9273182957393483
1600,0.5577124868835257,0.9288220551378447
1650,0.565582371458552,0.943358395989975
1700,0.9889821615949633,0.9919799498746867
1750,0.7345225603357818,0.9614035087719298
1800,0.6437565582371458,0.9187969924812031
1850,0.5514165792235047,0.8907268170426065
1900,0.6369359916054564,0.9308270676691729
1950,0.5828961175236097,0.8932330827067669
2000,0.5865687303252886,0.9283208020050125
2100,0.39979013641133265,0.8756892230576441
2200,0.31899265477439664,0.7949874686716792
2300,0.5981112277019937,0.9072681704260651
2400,0.5078698845750262,0.9102756892230577
2500,0.2969569779643232,0.8155388471177945
2600,0.3305351521511018,0.8330827067669173
2700,0.3410283315844701,0.8210526315789474
2800,0.35939139559286465,0.8466165413533835
2900,0.3336831059811123,0.8401002506265665
3000,0.35939139559286465,0.8972431077694235
3100,0.30482686253934943,0.8195488721804511
3200,0.3824763903462749,0.9152882205513785
3300,0.26652675760755506,0.8656641604010025
3400,0.3174186778593914,0.8395989974937343
3500,0.33263378803777544,0.8867167919799499
3600,0.2586568730325289,0.7964912280701755
3700,0.3772298006295908,0.9072681704260651
3800,0.29485834207764955,0.8030075187969925
3900,0.29590766002098634,0.8350877192982457
4000,0.4370409233997901,0.9042606516290727
4100,0.35257082896117525,0.8756892230576441
4200,0.24344176285414482,0.8992481203007519
4300,0.17418677859391396,0.7724310776942356
4400,0.2670514165792235,0.8791979949874686
4500,0.34207764952780695,0.8776942355889724
4600,0.32633788037775446,0.9157894736842105
4700,0.2161594963273872,0.8360902255639098
4800,0.3284365162644281,0.8932330827067669
4900,0.17995802728226654,0.8245614035087719
5000,0.35939139559286465,0.9318295739348371
5100,0.24239244491080797,0.8601503759398497
5200,0.2812172088142707,0.7984962406015037
5300,0.3184679958027282,0.8977443609022556
5400,0.23871983210912906,0.8150375939849624
5500,0.39769150052465896,0.9162907268170426
5600,0.29275970619097585,0.837593984962406
5700,0.25236096537250785,0.8776942355889724
5800,0.21825813221406087,0.8711779448621554
5900,0.24921301154249736,0.8195488721804511
6000,0.23399790136411333,0.894235588972431
6100,0.26128016789087094,0.9072681704260651
6200,0.2780692549842602,0.8526315789473684
6300,0.27229800629590767,0.8892230576441102
6400,0.9989506820566632,0.9979949874686717
6500,0.7985309548793285,0.9734335839598998
6600,0.2869884575026233,0.8591478696741854
6700,0.30325288562434416,0.8601503759398497
6800,0.2402938090241343,0.8395989974937343
6900,0.18572927597061908,0.8040100250626566
7000,0.229800629590766,0.8446115288220551
7100,0.22088142707240294,0.8481203007518797
7200,0.16998950682056663,0.8265664160401003
7300,0.2518363064008394,0.8716791979949875
7400,0.21878279118572927,0.87468671679198
7500,0.24606505771248688,0.8987468671679198
7600,0.26128016789087094,0.881203007518797
7700,0.2812172088142707,0.8897243107769424
7800,0.20671563483735572,0.8466165413533835
7900,0.24344176285414482,0.8791979949874686
8000,0.19359916054564533,0.86265664160401
8100,0.22560335781741866,0.8476190476190476
8200,0.17156348373557187,0.7989974937343358
8300,0.20724029380902415,0.8706766917293233
8400,0.1789087093389297,0.8531328320802005
8500,0.17103882476390347,0.8521303258145363
8600,0.16054564533053514,0.8175438596491228
8700,0.20671563483735572,0.8325814536340852
8800,0.2324239244491081,0.831077694235589
8900,0.22350472193074503,0.8070175438596491
9000,0.2402938090241343,0.8541353383458646
9100,0.2397691500524659,0.8581453634085213
9200,0.23714585519412382,0.9052631578947369
9300,0.18467995802728226,0.843609022556391
9400,0.20933892969569778,0.8566416040100251
9500,0.22193074501573976,0.8205513784461153
9600,0.2733473242392445,0.8761904761904762
9700,0.2534102833158447,0.8666666666666667
9800,0.21038824763903463,0.8912280701754386
9900,0.2061909758656873,0.8426065162907268
10000,0.2696747114375656,0.8636591478696742
10100,0.20356768100734524,0.887719298245614
10200,0.19884575026232948,0.8355889724310777
10300,0.1794333683105981,0.8105263157894737
10400,0.16107030430220357,0.8431077694235589
10500,0.17523609653725078,0.8451127819548873
10600,0.18782791185729275,0.8596491228070176
10700,0.1862539349422875,0.8416040100250627
10800,0.19150052465897166,0.8085213032581454
10900,0.21773347324239245,0.8491228070175438
11000,0.17156348373557187,0.8696741854636592
11100,0.15949632738719832,0.8531328320802005
11200,0.1484784889821616,0.8556390977443609
11300,0.2528856243441763,0.8701754385964913
11400,0.2654774396642183,0.8922305764411027
11500,0.20199370409233997,0.8706766917293233
11600,0.20671563483735572,0.8345864661654135
11700,0.20776495278069254,0.869172932330827
11800,0.4354669464847849,0.9162907268170426
11900,0.16789087093389296,0.8265664160401003
12000,0.1484784889821616,0.8406015037593985
12100,0.12644281217208814,0.8095238095238095
12200,0.1862539349422875,0.8756892230576441
12300,0.1794333683105981,0.8967418546365915
12400,0.21091290661070305,0.8401002506265665
12500,0.2623294858342078,0.9283208020050125
12600,0.21196222455403987,0.8912280701754386
12700,0.1757607555089192,0.8516290726817043
12800,0.2812172088142707,0.8872180451127819
12900,0.1652675760755509,0.8120300751879699
13000,0.2193074501573977,0.8596491228070176
13100,0.23504721930745015,0.8421052631578947
13200,0.22717733473242394,0.8681704260651629
13300,0.17628541448058763,0.8200501253132833
13400,0.18363064008394545,0.8335839598997494
13500,0.1967471143756558,0.8656641604010025
13600,0.22560335781741866,0.8776942355889724
13700,0.1558237145855194,0.7929824561403509
13800,0.2691500524658972,0.8355889724310777
13900,0.18415529905561384,0.8536340852130326
14000,0.21038824763903463,0.8416040100250627
14100,0.20671563483735572,0.8421052631578947
14200,0.29118572927597064,0.8967418546365915
14300,0.25918153200419725,0.8822055137844611
14400,0.18048268625393493,0.8606516290726817
14500,0.16789087093389296,0.7794486215538847
14600,0.24763903462749212,0.9017543859649123
14700,0.20724029380902415,0.8225563909774436
14800,0.1558237145855194,0.8085213032581454
14900,0.18310598111227702,0.8461152882205514
15000,0.2161594963273872,0.8195488721804511
15100,0.2025183630640084,0.8731829573934837
15200,0.21406086044071354,0.8385964912280702
15300,0.23767051416579224,0.8661654135338346
15400,0.2623294858342078,0.8661654135338346
15500,0.19412381951731375,0.8245614035087719
15600,0.18310598111227702,0.8611528822055138
15700,0.17733473242392445,0.8085213032581454
15800,0.22455403987408185,0.8330827067669173
15900,0.21196222455403987,0.8466165413533835
16000,0.22717733473242394,0.8621553884711779
16100,0.17785939139559287,0.8030075187969925
16200,0.2366211962224554,0.8380952380952381
16300,0.2130115424973767,0.8731829573934837
16400,0.19464847848898217,0.8411027568922306
16500,0.20724029380902415,0.8150375939849624
16600,0.20356768100734524,0.8280701754385965
16700,0.19150052465897166,0.8245614035087719
16800,0.15687303252885623,0.8275689223057644
16900,0.21406086044071354,0.8140350877192982
17000,0.17733473242392445,0.8205513784461153
17100,0.22350472193074503,0.831077694235589
17200,0.23557187827911857,0.8701754385964913
17300,0.21773347324239245,0.8696741854636592
17400,0.1930745015739769,0.8335839598997494
17500,0.21038824763903463,0.8110275689223058
17600,0.19517313746065057,0.8345864661654135
17700,0.16054564533053514,0.8010025062656642
17800,0.23767051416579224,0.8606516290726817
17900,0.24239244491080797,0.87468671679198
18000,0.22560335781741866,0.8476190476190476
18100,0.19097586568730326,0.8090225563909774
18200,0.19517313746065057,0.8200501253132833
18300,0.18835257082896117,0.8155388471177945
18400,0.21406086044071354,0.8416040100250627
18500,0.25603357817418676,0.8566416040100251
18600,0.2193074501573977,0.881203007518797
18700,0.19832109129066108,0.8090225563909774
18800,0.1794333683105981,0.8601503759398497
18900,0.14323189926547744,0.8040100250626566
19000,0.2534102833158447,0.8786967418546366
19100,0.19097586568730326,0.8225563909774436
19200,0.21196222455403987,0.8270676691729323
19300,0.31899265477439664,0.8220551378446115
19400,0.20409233997901363,0.8240601503759398
19500,0.1694648478488982,0.8120300751879699
19600,0.22193074501573976,0.8340852130325814
19700,0.2439664218258132,0.8205513784461153
19800,0.24134312696747115,0.8506265664160401
19900,0.20933892969569778,0.8230576441102757
20000,0.20199370409233997,0.8335839598997494
21000,0.23137460650577124,0.8556390977443609
22000,0.1379853095487933,0.7974937343358396
23000,0.2030430220356768,0.818546365914787
24000,0.2203567681007345,0.8641604010025062
25000,0.20828961175236096,0.8651629072681705
26000,0.21720881427072403,0.8521303258145363
27000,0.23924449108079748,0.8501253132832081
28000,0.18677859391395593,0.8210526315789474
29000,0.21458551941238196,0.8380952380952381
30000,0.1930745015739769,0.8010025062656642
31000,0.15162644281217208,0.7789473684210526
32000,0.21038824763903463,0.8305764411027569
33000,0.15634837355718784,0.7553884711779448
34000,0.21353620146904512,0.7859649122807018
35000,0.19202518363064008,0.8040100250626566
36000,0.1925498426023085,0.7859649122807018
37000,0.2838405036726128,0.8601503759398497
38000,0.195697796432319,0.7979949874686717
39000,0.19989506820566633,0.7684210526315789
40000,0.21773347324239245,0.849624060150376
41000,0.27229800629590767,0.8355889724310777
42000,0.2366211962224554,0.7393483709273183
43000,0.20933892969569778,0.7714285714285715
44000,0.17523609653725078,0.7609022556390977
45000,0.18730325288562436,0.7593984962406015
46000,0.19359916054564533,0.7769423558897243
47000,0.20041972717733472,0.8
48000,0.23399790136411333,0.8020050125313283
49000,0.22875131164742918,0.7879699248120301
50000,0.1967471143756558,0.8015037593984963
51000,0.19884575026232948,0.7964912280701755
52000,0.20671563483735572,0.7488721804511278
53000,0.15320041972717732,0.775438596491228
54000,0.2088142707240294,0.806015037593985
55000,0.1993704092339979,0.8260651629072682
56000,0.15005246589716684,0.7669172932330827
57000,0.19779643231899266,0.7879699248120301
58000,0.1652675760755509,0.6982456140350877
59000,0.14375655823714587,0.7077694235588973
60000,0.18782791185729275,0.8030075187969925
61000,0.18153200419727178,0.7764411027568923
62000,0.21563483735571878,0.806015037593985
63000,0.23714585519412382,0.7834586466165413
64000,0.19412381951731375,0.7944862155388471
65000,0.1925498426023085,0.7984962406015037
66000,0.17733473242392445,0.8115288220551379
67000,0.2130115424973767,0.7854636591478696
68000,0.1852046169989507,0.8020050125313283
69000,0.19202518363064008,0.7659147869674185
70000,0.1967471143756558,0.7553884711779448
71000,0.2161594963273872,0.7223057644110276
72000,0.18730325288562436,0.7609022556390977
73000,0.20199370409233997,0.7523809523809524
74000,0.16684155299055614,0.768922305764411
75000,0.2166841552990556,0.7604010025062656
76000,0.18048268625393493,0.7859649122807018
77000,0.16736621196222456,0.7523809523809524
78000,0.1820566631689402,0.7714285714285715
79000,0.19150052465897166,0.7744360902255639
80000,0.18100734522560336,0.7483709273182957
81000,0.21143756558237145,0.780952380952381
82000,0.20461699895068206,0.7654135338345864
83000,0.19989506820566633,0.8080200501253133
84000,0.18572927597061908,0.8015037593984963
85000,0.20094438614900315,0.8245614035087719
86000,0.1852046169989507,0.7674185463659148
87000,0.19989506820566633,0.7879699248120301
88000,0.17733473242392445,0.7388471177944862
89000,0.20461699895068206,0.8045112781954887
90000,0.23714585519412382,0.7929824561403509
91000,0.22088142707240294,0.7629072681704261
92000,0.1852046169989507,0.7298245614035088
93000,0.21143756558237145,0.7814536340852131
94000,0.1458551941238195,0.7393483709273183
95000,0.1967471143756558,0.7859649122807018
96000,0.19727177334732424,0.8040100250626566
97000,0.18153200419727178,0.7463659147869675
98000,0.189401888772298,0.7418546365914787
99000,0.1794333683105981,0.7453634085213032
100000,0.16631689401888772,0.72531328320802
101000,0.14270724029380902,0.7418546365914787
102000,0.15949632738719832,0.7644110275689223
103000,0.2025183630640084,0.7709273182957393
104000,0.19989506820566633,0.8035087719298246
105000,0.17785939139559287,0.7283208020050125
106000,0.1930745015739769,0.7423558897243108
107000,0.22140608604407136,0.8045112781954887
108000,0.17681007345225602,0.8095238095238095
109000,0.15162644281217208,0.7288220551378446
110000,0.17681007345225602,0.7353383458646616
111000,0.16684155299055614,0.7182957393483709
112000,0.21143756558237145,0.7433583959899749
113000,0.16421825813221405,0.7493734335839599
114000,0.195697796432319,0.7734335839598997
115000,0.16002098635886675,0.749874686716792
116000,0.20724029380902415,0.7964912280701755
117000,0.22822665267576075,0.7959899749373434
118000,0.19989506820566633,0.8075187969924812
119000,0.1547743966421826,0.6962406015037594
120000,0.17471143756558238,0.7553884711779448
121000,0.20356768100734524,0.7518796992481203
122000,0.1484784889821616,0.7598997493734336
123000,0.1852046169989507,0.8065162907268171
124000,0.22140608604407136,0.7889724310776942
125000,0.19202518363064008,0.8035087719298246
126000,0.16421825813221405,0.7694235588972431
127000,0.19045120671563484,0.7669172932330827
128000,0.17051416579223505,0.7348370927318296
129000,0.1993704092339979,0.787468671679198
130000,0.17681007345225602,0.7614035087719299
131000,0.16369359916054566,0.7453634085213032
132000,0.19884575026232948,0.7192982456140351
133000,0.19727177334732424,0.7839598997493734
134000,0.16474291710388247,0.7293233082706767
135000,0.18782791185729275,0.8045112781954887
136000,0.1521511017838405,0.7779448621553885
137000,0.19464847848898217,0.7393483709273183
138000,0.17418677859391396,0.7573934837092732
139000,0.15005246589716684,0.7488721804511278
140000,0.20671563483735572,0.7619047619047619
141000,0.20724029380902415,0.8265664160401003
142000,0.18677859391395593,0.7854636591478696
143000,0.1862539349422875,0.7518796992481203
144000,0.20199370409233997,0.7719298245614035
145000,0.16002098635886675,0.7408521303258145
146000,0.16736621196222456,0.7614035087719299
147000,0.15687303252885623,0.755889724310777
148000,0.20933892969569778,0.7619047619047619
149000,0.16998950682056663,0.7644110275689223
150000,0.16841552990556138,0.724812030075188
151000,0.1353620146904512,0.6987468671679198
152000,0.19464847848898217,0.7694235588972431
153000,0.15792235047219308,0.7308270676691729
154000,0.16841552990556138,0.7924812030075188
155000,0.20146904512067157,0.7463659147869675
156000,0.1484784889821616,0.712280701754386
157000,0.15792235047219308,0.6967418546365914
158000,0.19097586568730326,0.7548872180451128
159000,0.16054564533053514,0.7263157894736842
160000,0.1353620146904512,0.7087719298245614
161000,0.161594963273872,0.6902255639097744
162000,0.1794333683105981,0.7719298245614035
163000,0.1862539349422875,0.7593984962406015
164000,0.18572927597061908,0.7634085213032581
165000,0.14270724029380902,0.7448621553884712
166000,0.19779643231899266,0.7734335839598997
167000,0.16684155299055614,0.7794486215538847
168000,0.14900314795383002,0.7378446115288221
169000,0.15110178384050368,0.7077694235588973
170000,0.14637985309548793,0.7443609022556391
171000,0.20356768100734524,0.7538847117794486
172000,0.16841552990556138,0.7353383458646616
173000,0.1789087093389297,0.7684210526315789
174000,0.1584470094438615,0.7588972431077694
175000,0.2025183630640084,0.7408521303258145
176000,0.20724029380902415,0.7724310776942356
177000,0.1925498426023085,0.7619047619047619
178000,0.17051416579223505,0.7654135338345864
179000,0.16841552990556138,0.7664160401002507
180000,0.1458551941238195,0.7518796992481203
181000,0.16107030430220357,0.7488721804511278
182000,0.1311647429171039,0.7428571428571429
183000,0.15110178384050368,0.7478696741854637
184000,0.1794333683105981,0.7468671679197995
185000,0.16631689401888772,0.7538847117794486
186000,0.13641133263378805,0.7343358395989975
187000,0.20933892969569778,0.7784461152882205
188000,0.15949632738719832,0.7408521303258145
189000,0.14742917103882477,0.7378446115288221
190000,0.16474291710388247,0.7709273182957393
